   tau1     tau2   tau3   tau4  tau5   tau6   t1
9.066249999999942411e-01  1.869999999999996665e-01  -1.118749999999991279e-01  2.503749999999971276e-01  -8.649999999999976596e-01  8.447499999999913411e-01  2.050166702270507812e+01
2.459999999999962217e-01  5.237500000000033795e-02  4.362500000000026079e-02  2.713749999999973128e-01  -5.435000000000023146e-01  2.632500000000065343e-01  2.056071805953979492e+01
-3.208749999999982450e-01  1.277499999999993918e-01  -7.500000000007500667e-04  2.749999999999974687e-02  -4.149999999999987033e-02  -1.681250000000050759e-01  2.061694002151489258e+01
-1.049999999999939870e-01  3.180000000000022808e-01  -1.966249999999988840e-01  -2.347499999999988485e-01  6.326249999999977724e-01  -2.609999999999973452e-01  2.066788792610168457e+01
-5.624999999995217159e-03  3.346250000000015601e-01  -2.947499999999998455e-01  -2.909999999999995923e-01  1.010500000000004395e+00  -3.417500000000017746e-01  2.072110295295715332e+01
2.449999999999674660e-02  2.807499999999997220e-01  -1.971249999999993840e-01  -8.362499999999689626e-02  9.400000000000032774e-01  -2.023750000000046345e-01  2.077675008773803711e+01
-5.012500000001196554e-02  2.769999999999994689e-01  -2.822500000000003895e-01  -2.055000000000042903e-01  8.556249999999987477e-01  -4.063750000000004858e-01  2.083212208747863770e+01
-3.669999999999923324e-01  3.758749999999994595e-01  -2.809999999999999720e-01  -3.603749999999961151e-01  8.561249999999992477e-01  -6.063750000000062146e-01  2.089583992958068848e+01
-4.831250000000009148e-01  4.241250000000008624e-01  -3.421249999999999569e-01  -4.672499999999954468e-01  7.229999999999979776e-01  -7.066250000000023901e-01  2.094038987159729004e+01
-4.215000000000052038e-01  5.367499999999998384e-01  -5.461249999999999716e-01  -6.815000000000015490e-01  5.898750000000001492e-01  -8.879999999999999005e-01  2.098504805564880371e+01
-4.917499999999991322e-01  5.078750000000000764e-01  -4.769999999999999796e-01  -6.653750000000027143e-01  5.643749999999988498e-01  -9.325000000000027711e-01  2.102461504936218262e+01
-5.353749999999907194e-01  4.699999999999999178e-01  -4.809999999999996501e-01  -6.782499999999982432e-01  5.528750000000012266e-01  -8.913749999999998064e-01  2.107242298126220703e+01
-6.272499999999958664e-01  5.127500000000001501e-01  -4.456249999999998268e-01  -6.987499999999979838e-01  6.516250000000011200e-01  -9.404999999999968940e-01  2.112793087959289551e+01
-5.282499999999940021e-01  3.932499999999994889e-01  -3.991250000000001741e-01  -6.858750000000024549e-01  6.523750000000001492e-01  -9.756249999999938582e-01  2.117807507514953613e+01
5.124999999999990674e-01  4.122500000000011711e-01  -3.554999999999999272e-01  -7.027500000000019842e-01  1.414125000000000520e+00  -9.834999999999982645e-01  2.122080993652343750e+01
1.537874999999994108e+00  4.754999999999984794e-01  -4.096250000000002389e-01  -7.251250000000000195e-01  2.039749999999999730e+00  -9.393749999999922995e-01  2.127291607856750488e+01
1.425375000000006498e+00  7.698749999999997540e-01  -5.748749999999990257e-01  -8.173749999999986304e-01  1.868000000000001659e+00  -9.098750000000044302e-01  2.133546996116638184e+01
9.825000000000111422e-01  7.602500000000005365e-01  -7.922500000000012310e-01  -1.069874999999999687e+00  1.564249999999999696e+00  -8.724999999999982769e-01  2.137808299064636230e+01
7.291250000000110143e-01  1.010875000000001300e+00  -9.237500000000009592e-01  -1.290874999999999995e+00  1.204249999999996934e+00  -1.005375000000002794e+00  2.141171002388000488e+01
3.502499999999963975e-01  9.287499999999989653e-01  -9.746249999999997415e-01  -1.323874999999999469e+00  1.065499999999997005e+00  -8.668750000000030598e-01  2.145927596092224121e+01
-1.260000000000011111e-01  6.796249999999961489e-01  -6.263750000000053442e-01  -1.100374999999998993e+00  5.837500000000008793e-01  -8.190000000000002833e-01  2.151833200454711914e+01
-5.166249999999927844e-01  6.429999999999976845e-01  -5.650000000000029443e-01  -9.746249999999997415e-01  3.763749999999982387e-01  -7.724999999999954126e-01  2.156219005584716797e+01
-7.058749999999947011e-01  4.988750000000027884e-01  -3.737499999999990830e-01  -7.792499999999986660e-01  4.320000000000018270e-01  -6.626250000000000195e-01  2.161368298530578613e+01
-8.915000000000034008e-01  2.756250000000015632e-01  -2.930000000000015925e-01  -6.488750000000000906e-01  2.908750000000029368e-01  -5.836249999999972848e-01  2.166574406623840332e+01
-1.017000000000003901e+00  6.637500000000046141e-02  -1.999999999999918510e-02  -3.286249999999990568e-01  -2.250000000002250200e-03  -5.413750000000001616e-01  2.170677590370178223e+01
-9.630000000000055183e-01  9.712500000000345857e-02  -1.774999999999693490e-02  -3.074999999999952771e-01  -1.181250000000036438e-01  -4.616249999999967324e-01  2.174875187873840332e+01
-1.000749999999994699e+00  1.261249999999977667e-01  -1.322500000000004228e-01  -3.394999999999995244e-01  -2.484999999999987219e-01  -4.679999999999996385e-01  2.178858995437622070e+01
-1.044375000000000053e+00  8.812500000000139666e-02  -8.125000000000492939e-02  -2.846250000000036251e-01  -2.888750000000009366e-01  -3.942499999999987681e-01  2.183078694343566895e+01
-8.478749999999979359e-01  -8.687500000000014655e-02  1.336249999999983284e-01  -1.986250000000008842e-01  -4.352500000000050773e-01  -3.450000000000015277e-01  2.186842894554138184e+01
-9.352499999999985825e-01  -1.806250000000036993e-01  1.899999999999957279e-01  5.125000000001656009e-03  -5.568749999999983435e-01  -3.367500000000002158e-01  2.190938997268676758e+01
-9.995000000000003881e-01  -4.463749999999988560e-01  4.901250000000009766e-01  2.423750000000030047e-01  -7.732500000000031015e-01  -3.208749999999999658e-01  2.194965887069702148e+01
-9.168749999999975531e-01  -5.497500000000016263e-01  6.086249999999945315e-01  3.992499999999968296e-01  -8.212499999999955946e-01  -3.034999999999999365e-01  2.199510908126831055e+01
-9.088750000000034301e-01  -7.001250000000027729e-01  7.187500000000041078e-01  5.763750000000039675e-01  -8.563749999999994422e-01  -2.686249999999997806e-01  2.203227496147155762e+01
-7.999999999999951594e-01  -7.346249999999956426e-01  7.166250000000053966e-01  5.012500000000016387e-01  -8.426249999999996243e-01  -3.027500000000009073e-01  2.207111597061157227e+01
-7.538749999999976303e-01  -7.162500000000016076e-01  7.059999999999982956e-01  5.834999999999972431e-01  -8.016249999999968123e-01  -2.488750000000008178e-01  2.212382388114929199e+01
-7.547499999999984777e-01  -6.453750000000001430e-01  7.428750000000005071e-01  5.448750000000002203e-01  -7.689999999999987956e-01  -2.325000000000000677e-01  2.217030501365661621e+01
1.003749999999997700e-01  5.737499999999839950e-02  -3.624999999999808931e-02  -1.249999999966555642e-04  1.042499999999967064e-01  -2.012500000000017747e-02  2.220776295661926270e+01
1.637499999999999789e-01  9.999999999999972019e-04  1.862500000000000613e-02  -9.499999999999999764e-03  9.599999999999998812e-02  1.352500000000000091e-01  2.302117800712585449e+01
-9.487500000000001488e-02  -1.724999999999999797e-02  4.500000000000000527e-02  -5.638750000000000151e-01  6.624999999999998078e-03  1.895000000000000018e-01  2.307767295837402344e+01
1.321249999999999925e-01  6.999999999999994074e-03  1.124999999999999611e-02  3.768750000000000155e-01  7.000000000000007085e-03  1.498749999999999805e-01  2.310511088371276855e+01
3.752500000000000280e-01  -1.048374999999999835e+00  1.328124999999999778e+00  -4.890000000000000457e-01  6.874999999999990494e-03  7.236249999999999627e-01  2.313917303085327148e+01
3.648749999999997273e-01  -1.552625000000000144e+00  2.007624999999999105e+00  -1.476249999999997564e-01  1.599999999999999686e-02  5.912499999999997202e-01  2.317806005477905273e+01
4.508749999999998592e-01  -1.590749999999998332e+00  2.043375000000000163e+00  -6.211250000000001492e-01  -5.750000000000000770e-03  2.548749999999999072e-01  2.321599292755126953e+01
3.226249999999999951e-01  -1.355875000000002828e+00  1.735000000000000320e+00  -3.641249999999998654e-01  3.774999999999999190e-02  3.172500000000006981e-01  2.326597905158996582e+01
2.268749999999996325e-01  -1.081124999999998781e+00  1.510375000000001355e+00  -2.893749999999997158e-01  -1.400000000000000029e-02  2.888749999999992157e-01  2.329521298408508301e+01
2.067499999999986016e-01  -8.821249999999974944e-01  1.356124999999999581e+00  -3.057500000000004658e-01  -2.837499999999999745e-02  2.199999999999996958e-01  2.332700204849243164e+01
1.452499999999995461e-01  -6.128749999999988374e-01  1.059000000000004382e+00  -1.714999999999997637e-01  2.412500000000000061e-02  1.124999999999997530e-01  2.335738492012023926e+01
1.211249999999997051e-01  -5.006249999999975442e-01  8.336249999999975069e-01  -2.026249999999996665e-01  -5.500000000000001416e-03  1.361250000000008287e-01  2.339137005805969238e+01
4.375000000000038580e-02  -2.818750000000008749e-01  5.423750000000046034e-01  -7.912499999999933475e-02  -1.325000000000000309e-02  7.624999999999992895e-02  2.341917300224304199e+01
-2.250000000000515477e-03  -2.583750000000051283e-01  2.338749999999945040e-01  -8.137499999999985023e-02  -5.875000000000000014e-03  3.650000000000007405e-02  2.345441198348999023e+01
-4.387500000000051081e-02  -3.512499999999696421e-02  3.637500000000515321e-02  -6.950000000000011724e-02  -2.912499999999999464e-02  -4.250000000000780931e-03  2.349133300781250000e+01
-1.262500000000048306e-02  1.119999999999940488e-01  -2.102499999999951630e-01  -1.062500000000021760e-02  2.225000000000000241e-02  -1.825000000000090439e-02  2.353450703620910645e+01
-6.587499999999996136e-02  2.061250000000014460e-01  -2.693750000000022515e-01  2.550000000000121614e-02  -3.749999999999955626e-04  -3.237499999999941813e-02  2.356792593002319336e+01
-1.067500000000009414e-01  2.428749999999965659e-01  -3.478749999999974918e-01  2.924999999999976230e-02  7.125000000000000257e-03  -8.500000000000000611e-02  2.360480904579162598e+01
-1.331249999999995492e-01  2.877500000000032809e-01  -5.393750000000016032e-01  1.089999999999997221e-01  -1.562500000000000000e-02  -7.825000000000019440e-02  2.363706898689270020e+01
-1.011250000000005200e-01  4.073749999999945470e-01  -6.794999999999995488e-01  9.275000000000081790e-02  -8.124999999999998543e-03  -1.293749999999992684e-01  2.367364192008972168e+01
-9.474999999999934863e-02  3.791250000000009890e-01  -6.549999999999958078e-01  3.087499999999965272e-02  2.112499999999999795e-02  -1.483749999999992020e-01  2.370638799667358398e+01
-1.305000000000003935e-01  4.630000000000050742e-01  -6.833749999999999547e-01  1.392500000000004845e-01  -1.562500000000000000e-02  -1.209999999999995801e-01  2.374450492858886719e+01
-1.596250000000000446e-01  5.684999999999995612e-01  -7.835000000000064135e-01  2.396250000000002545e-01  1.499999999999999944e-02  -1.181249999999993000e-01  2.378839302062988281e+01
-1.833749999999995106e-01  5.621250000000000968e-01  -7.773749999999968185e-01  2.552500000000002545e-01  2.262499999999999928e-02  -1.659999999999994813e-01  2.382102298736572266e+01
-1.232500000000000956e-01  5.415000000000003144e-01  -7.410000000000055431e-01  1.852499999999996372e-01  -1.507499999999999951e-01  -1.510000000000000786e-01  2.386088705062866211e+01
-1.296250000000004066e-01  5.320000000000012497e-01  -7.515000000000021663e-01  1.248749999999999860e-01  9.749999999999999986e-03  -1.598750000000002947e-01  2.389523506164550781e+01
1.912499999999917738e-02  -2.649999999999874678e-02  4.824999999999968203e-02  -2.287500000000032563e-02  -2.933749999999999969e-01  2.674999999999986416e-02  2.393220686912536621e+01
7.499999999999998855e-03  -1.487499999999999586e-02  2.837500000000002520e-02  -6.750000000000001658e-03  5.085000000000000631e-01  -4.241250000000000298e-01  2.474051499366760254e+01
-3.062499999999999944e-02  -1.487499999999999586e-02  -1.737500000000000155e-02  7.749999999999998210e-03  3.736250000000000404e-01  -4.477499999999999813e-01  2.478631401062011719e+01
1.375000000000000007e-02  2.264999999999999791e-01  -2.607500000000000373e-01  8.399999999999997746e-02  -1.125000000000000132e-03  3.552499999999999547e-01  2.481747007369995117e+01
9.112499999999999767e-02  1.292374999999999607e+00  -1.978625000000000300e+00  4.452500000000000902e-01  -4.002499999999999947e-01  1.321249999999999925e-01  2.484894394874572754e+01
1.023750000000000354e-01  1.827999999999999625e+00  -2.683124999999997762e+00  5.368749999999999911e-01  -4.333749999999999547e-01  -1.146250000000001434e-01  2.488361001014709473e+01
1.148750000000001714e-01  1.743374999999998343e+00  -2.596624999999998185e+00  7.278750000000010489e-01  -5.601250000000000950e-01  4.042500000000001092e-01  2.492506289482116699e+01
7.175000000000020250e-02  1.594625000000002180e+00  -2.350499999999998479e+00  5.549999999999999378e-01  -2.081249999999999767e-01  -7.625000000000253103e-03  2.496780490875244141e+01
9.562500000000022371e-02  1.390999999999996461e+00  -2.139500000000002622e+00  5.254999999999999671e-01  -4.841249999999999720e-01  1.610000000000001152e-01  2.499934697151184082e+01
1.027499999999999802e-01  1.243125000000004698e+00  -1.896374999999998812e+00  4.673749999999990412e-01  1.413749999999999729e-01  1.028750000000001052e-01  2.503370308876037598e+01
4.674999999999991662e-02  1.013875000000004301e+00  -1.770500000000008178e+00  3.476250000000006835e-01  -4.874999999999996524e-03  3.437500000000055095e-02  2.507166004180908203e+01
3.987499999999997990e-02  7.545000000000051665e-01  -1.462749999999998662e+00  3.321249999999990599e-01  -3.877500000000000391e-01  2.825000000000049694e-02  2.510796904563903809e+01
6.237499999999993050e-02  6.173750000000033378e-01  -1.022124999999998618e+00  2.707500000000001572e-01  -4.399999999999998357e-02  4.312499999999976075e-02  2.514134407043457031e+01
-1.750000000000015432e-03  5.309999999999966969e-01  -8.847499999999897113e-01  1.720000000000020124e-01  -1.071249999999999980e-01  3.287499999999991818e-02  2.517370986938476562e+01
3.500000000000030864e-02  4.266249999999999210e-01  -6.285000000000040554e-01  1.518749999999992328e-01  -6.071250000000000258e-01  -1.799999999999978700e-02  2.520922708511352539e+01
9.624999999999651196e-03  2.438750000000045048e-01  -3.200000000000008393e-01  1.387499999999999845e-01  -2.865000000000000879e-01  -2.249999999999995060e-02  2.524056386947631836e+01
-1.400000000000012346e-02  3.399999999999930855e-02  -1.926249999999879448e-01  -1.125000000001125100e-03  5.684999999999998943e-01  -7.624999999999819422e-03  2.527355909347534180e+01
-2.449999999999978237e-02  2.250000000000029754e-01  -1.747500000000012932e-01  1.010000000000003950e-01  -2.849999999999999756e-01  -1.737500000000002931e-02  2.531148099899291992e+01
-1.000000000000002623e-02  2.162500000000011635e-01  -1.591249999999960751e-01  1.183750000000004243e-01  5.150000000000000411e-02  -3.949999999999960487e-02  2.534471392631530762e+01
-7.987500000000008482e-02  -1.112500000000071765e-02  1.288750000000005169e-01  -5.700000000000149392e-02  -1.750000000000000167e-01  -1.325000000000024075e-02  2.537999391555786133e+01
-1.562500000000001388e-02  -1.323749999999970783e-01  3.186250000000029337e-01  -2.112500000000031020e-02  1.635000000000000064e-01  -5.225000000000021294e-02  2.542086100578308105e+01
-4.199999999999993322e-02  -3.355000000000024629e-01  5.640000000000089386e-01  -2.500000000002500222e-04  -6.177500000000000213e-01  -4.600000000000003392e-02  2.545572209358215332e+01
-3.762500000000033179e-02  -3.272500000000011511e-01  8.907500000000095897e-01  -7.712499999999733458e-02  -1.635000000000000064e-01  -3.899999999999997219e-02  2.549201893806457520e+01
-3.750000000000020678e-02  -7.169999999999954188e-01  9.389999999999953939e-01  -2.242499999999987559e-01  -2.178750000000000131e-01  -7.600000000000010913e-02  2.552883291244506836e+01
-4.899999999999999495e-02  -6.521250000000033964e-01  1.065625000000000488e+00  -1.925000000000016975e-01  4.947499999999999676e-01  -1.637499999999989658e-02  2.555724287033081055e+01
-4.425000000000001849e-02  -6.662500000000001199e-01  1.213749999999999440e+00  -2.281250000000026312e-01  2.665000000000000147e-01  -6.449999999999989075e-02  2.559831094741821289e+01
-3.012499999999977002e-02  -4.866249999999974762e-01  1.089375000000003535e+00  -1.347499999999994535e-01  3.359999999999999654e-01  7.100000000000031286e-02  2.563386988639831543e+01
-5.137500000000020522e-02  -5.183749999999944791e-01  9.180000000000021476e-01  -1.500000000000008271e-01  3.107500000000000262e-01  -1.918749999999997680e-01  2.567370700836181641e+01
-5.300000000000009565e-02  -4.426250000000020446e-01  9.036249999999981242e-01  -1.861250000000022609e-01  -1.607499999999999762e-01  1.100000000000000699e-01  2.571386504173278809e+01
-1.424999999999993980e-02  -5.986250000000054028e-01  9.051249999999996243e-01  -2.331250000000006928e-01  -3.803750000000000187e-01  1.531249999999998168e-01  2.575150704383850098e+01
-9.787500000000008693e-02  -6.596250000000039027e-01  9.730000000000016414e-01  -2.647500000000010956e-01  -5.178749999999999742e-01  -2.266250000000000486e-01  2.578844809532165527e+01
-5.000000000000012768e-02  -6.665000000000004254e-01  9.703750000000024301e-01  -3.533749999999994951e-01  3.168749999999999623e-01  -2.594999999999999529e-01  2.582078695297241211e+01
-3.825000000000008948e-02  -6.368750000000019673e-01  9.166249999999972475e-01  -2.828750000000001541e-01  -2.070000000000000451e-01  -2.000000000000005246e-02  2.585926508903503418e+01
-5.237499999999990080e-02  -6.038750000000002727e-01  8.980000000000029070e-01  -2.723750000000000338e-01  1.147499999999999909e-01  -1.230000000000000537e-01  2.589614987373352051e+01
-4.212500000000005823e-02  -5.401249999999989670e-01  7.872500000000032250e-01  -1.863749999999990414e-01  5.443749999999999423e-01  -1.108750000000000707e-01  2.592861294746398926e+01
-1.624999999999890421e-03  2.499999999999030775e-03  -9.762499999999701972e-02  -2.212500000000131029e-02  9.200000000000006783e-02  8.675000000000002154e-02  2.595995688438415527e+01
2.262499999999999928e-02  9.875000000000008771e-03  -6.412500000000000144e-02  7.375000000000003081e-03  3.777499999999999747e-01  2.045000000000000151e-01  2.677985405921936035e+01
0.000000000000000000e+00  -5.250000000000005530e-03  2.449999999999998360e-02  3.687499999999999806e-02  5.852500000000000480e-01  4.075000000000001538e-02  2.685806107521057129e+01
5.403750000000000497e-01  -3.759999999999999343e+00  4.195375000000001187e+00  -2.774624999999999453e+00  -2.792374999999999829e+00  -3.781375000000000153e+00  2.693874096870422363e+01
1.161750000000001393e+00  -3.323374999999996415e+00  3.693500000000002448e+00  3.259374999999998135e+00  7.507249999999999979e+00  -2.877625000000008537e+00  2.702797698974609375e+01
1.075249999999999817e+00  -1.376124999999991827e+00  1.424375000000005498e+00  3.686874999999999236e+00  3.869749999999991363e+00  -5.674999999999985612e-01  2.710883998870849609e+01
-5.628124999999998934e+00  -1.279000000000002357e+00  1.601375000000001991e+00  6.378750000000029674e-01  -7.816374999999993634e+00  -5.701249999999907780e-01  2.720514488220214844e+01
-3.186249999999959948e-01  -3.728749999999947384e-01  4.991249999999891607e-01  -2.446125000000000327e+00  -4.815500000000000114e+00  -3.007500000000024043e-01  2.730290007591247559e+01
1.363875000000000393e+00  3.367499999999967741e-01  -4.258750000000199876e-01  -6.285000000000006137e-01  -3.424999999999955858e-02  6.149999999999211653e-02  2.735819101333618164e+01
2.386249999999992544e-01  5.578749999999993436e-01  -5.991250000000059028e-01  8.233749999999977476e-01  3.249750000000002359e+00  -1.603750000000042641e-01  2.741143703460693359e+01
-1.706125000000002778e+00  5.907500000000009965e-01  -5.430000000000018145e-01  5.175000000000006262e-01  2.854499999999999371e+00  -3.393750000000028688e-01  2.746172308921813965e+01
-2.771875000000000089e+00  7.618750000000090727e-01  -5.587499999999967493e-01  -1.170000000000025187e-01  1.886250000000000648e+00  -5.339999999999928137e-01  2.750190401077270508e+01
-2.535874999999992774e+00  7.799999999999890354e-01  -8.148749999999926885e-01  -4.637499999999988853e-01  1.328249999999999931e+00  -2.500000000000002220e-01  2.754700994491577148e+01
-2.302625000000002586e+00  8.034999999999986597e-01  -8.719999999999977769e-01  -8.456249999999991829e-01  1.088000000000000078e+00  -2.894999999999980922e-01  2.759126687049865723e+01
-1.994749999999989587e+00  1.114375000000000782e+00  -1.170750000000011948e+00  -9.996250000000005409e-01  7.526249999999997664e-01  1.049999999999662315e-02  2.763085508346557617e+01
-1.896624999999998895e+00  1.436499999999993227e+00  -1.497250000000005521e+00  -1.048749999999999405e+00  3.868750000000000799e-01  1.581249999999950751e-01  2.767571997642517090e+01
-2.367375000000004892e+00  1.363249999999996298e+00  -1.385874999999994639e+00  -1.143124999999999059e+00  1.447500000000007669e-01  8.049999999999724043e-02  2.771707391738891602e+01
-2.344374999999995879e+00  1.257125000000011594e+00  -1.397500000000009734e+00  -1.172874999999999890e+00  3.475000000000005862e-02  -1.074999999998993427e-02  2.776376795768737793e+01
-2.106874999999980069e+00  1.292874999999998886e+00  -1.381625000000011205e+00  -1.166250000000000675e+00  -1.481250000000006728e-01  -3.604999999999997096e-01  2.780710792541503906e+01
-1.768124999999981517e+00  1.431249999999995026e+00  -1.441499999999998227e+00  -1.062375000000000735e+00  -2.498750000000000970e-01  1.953749999999976339e-01  2.785105299949645996e+01
-1.020500000000007512e+00  1.369374999999999121e+00  -1.494624999999999426e+00  -9.378750000000012355e-01  -1.790000000000003255e-01  2.825000000000049694e-01  2.789656090736389160e+01
-6.521250000000033964e-01  1.376874999999999627e+00  -1.390124999999998945e+00  -7.677500000000010427e-01  -3.017499999999999072e-01  4.231249999999964206e-01  2.793010187149047852e+01
-3.950000000002562572e-02  1.271000000000001240e+00  -1.357250000000004286e+00  -7.530000000000002247e-01  -2.071249999999998370e-01  4.992500000000066329e-01  2.797638106346130371e+01
4.492500000000121396e-01  1.164250000000002006e+00  -1.197625000000000828e+00  -6.503750000000015907e-01  -2.458749999999999825e-01  5.751249999999957785e-01  2.802140188217163086e+01
9.053749999999860520e-01  1.164375000000002158e+00  -1.088749999999999440e+00  -3.382500000000052132e-01  -1.718750000000001388e-01  6.758750000000063318e-01  2.806358194351196289e+01
1.091625000000012724e+00  1.027499999999998970e+00  -9.806250000000023004e-01  -3.101250000000013718e-01  -3.322500000000001008e-01  6.585000000000063025e-01  2.810739588737487793e+01
1.761124999999974516e+00  8.521250000000004654e-01  -8.391249999999995657e-01  -1.079999999999969873e-01  -7.088749999999999218e-01  7.873750000000068194e-01  2.817372608184814453e+01
1.564499999999996449e+00  7.997499999999998499e-01  -7.722499999999986597e-01  -8.000000000000367928e-02  -6.238749999999999574e-01  7.888749999999944418e-01  2.821248197555541992e+01
1.607999999999998320e+00  7.012500000000000400e-01  -6.483749999999995905e-01  -7.637500000000352340e-02  2.988750000000001128e-01  7.603749999999936948e-01  2.825071191787719727e+01
1.800249999999989248e+00  6.591250000000008491e-01  -6.094999999999998197e-01  -1.925000000000537392e-02  -2.864999999999998659e-01  7.066250000000023901e-01  2.829632091522216797e+01
1.263625000000004217e+00  6.056250000000003020e-01  -5.328749999999998765e-01  -1.066249999999990816e-01  -2.444999999999999118e-01  5.603750000000018439e-01  2.834283900260925293e+01
1.446625000000006933e+00  4.916250000000007558e-01  -4.772499999999999520e-01  -1.150000000000456213e-02  1.536250000000001226e-01  6.354999999999971783e-01  2.838344502449035645e+01
1.400250000000005546e+00  4.217500000000002358e-01  -4.650000000000001354e-01  1.297500000000048614e-01  1.493750000000002021e-01  6.196249999999986491e-01  2.841309785842895508e+01
1.508624999999999439e+00  3.947499999999992681e-01  -3.491250000000000187e-01  1.008750000000002700e-01  -9.012499999999992739e-02  6.471249999999983959e-01  2.845019698143005371e+01
1.545124999999994309e+00  2.507500000000009721e-01  -2.916250000000001896e-01  3.044999999999992157e-01  -3.012500000000020370e-02  6.403749999999985842e-01  2.848287200927734375e+01
1.585500000000003462e+00  1.712500000000012623e-01  -2.303749999999996634e-01  2.790000000000014690e-01  -9.837499999999993472e-02  6.826249999999991491e-01  2.851406502723693848e+01
1.327250000000002039e+00  1.105000000000029570e-01  -1.557499999999996387e-01  2.748750000000008131e-01  -4.825000000000011224e-02  6.709999999999979314e-01  2.854417490959167480e+01
1.345125000000002569e+00  -1.262500000000221778e-02  -1.317499999999999227e-01  3.282499999999952123e-01  -5.912500000000014966e-02  7.087500000000009903e-01  2.858042097091674805e+01
1.322625000000000828e+00  -1.712499999999977929e-02  -9.012499999999992739e-02  4.650000000000001354e-01  1.374999999999987343e-02  7.006249999999963896e-01  2.861070799827575684e+01
1.063999999999995394e+00  -7.724999999999745959e-02  -2.212499999999957556e-02  4.297499999999995768e-01  4.212499999999962802e-02  6.926250000000022666e-01  2.865643501281738281e+01
1.144749999999999934e+00  -1.293749999999975475e-01  2.112499999999944283e-02  3.979999999999990212e-01  -2.499999999998163414e-04  5.686249999999997140e-01  2.869644188880920410e+01
9.904999999999982707e-01  -1.662499999999997313e-01  5.449999999999986106e-02  4.446250000000005476e-01  3.574999999999975420e-02  6.306249999999992140e-01  2.873535299301147461e+01
8.975000000000024070e-01  -1.818749999999997313e-01  8.162499999999922595e-02  4.258749999999991709e-01  -3.412499999999986378e-02  5.821249999999993374e-01  2.877088093757629395e+01
8.372499999999977183e-01  -2.030000000000000415e-01  7.650000000000017897e-02  4.216250000000018594e-01  -4.937499999999993977e-02  5.148750000000014149e-01  2.880783605575561523e+01
-1.170000000000025187e-01  -2.375000000000640488e-03  5.287499999999997063e-02  3.374999999999905853e-02  1.035000000000002862e-01  -3.087499999999965272e-02  2.884204101562500000e+01
