tif_tot   t1   iter_no
8.534456355871151700e-01  2.510796904563903809e+01  3.890000000000000000e+02
8.398935090989556596e-01  2.514134407043457031e+01  3.900000000000000000e+02
8.268316805707209838e-01  2.517370986938476562e+01  3.910000000000000000e+02
8.138524339940718111e-01  2.520922708511352539e+01  3.920000000000000000e+02
8.009191303321054889e-01  2.524056386947631836e+01  3.930000000000000000e+02
7.875815250489679453e-01  2.527355909347534180e+01  3.940000000000000000e+02
7.722395393136508579e-01  2.531148099899291992e+01  3.950000000000000000e+02
7.572346552762568850e-01  2.534471392631530762e+01  3.960000000000000000e+02
7.407251708973904281e-01  2.537999391555786133e+01  3.970000000000000000e+02
7.228348175910925821e-01  2.542086100578308105e+01  3.980000000000000000e+02
7.066274708121151882e-01  2.545572209358215332e+01  3.990000000000000000e+02
6.894110226463917579e-01  2.549201893806457520e+01  4.000000000000000000e+02
6.738626250652886007e-01  2.552883291244506836e+01  4.010000000000000000e+02
6.587590494624675497e-01  2.555724287033081055e+01  4.020000000000000000e+02
6.433194120491827483e-01  2.559831094741821289e+01  4.030000000000000000e+02
6.292122353645914767e-01  2.563386988639831543e+01  4.040000000000000000e+02
6.134333377812088983e-01  2.567370700836181641e+01  4.050000000000000000e+02
5.968394793739253412e-01  2.571386504173278809e+01  4.060000000000000000e+02
5.797841049831898852e-01  2.575150704383850098e+01  4.070000000000000000e+02
5.627714378128819694e-01  2.578844809532165527e+01  4.080000000000000000e+02
5.482133287817465561e-01  2.582078695297241211e+01  4.090000000000000000e+02
5.339607603353770937e-01  2.585926508903503418e+01  4.100000000000000000e+02
5.210317846592336100e-01  2.589614987373352051e+01  4.110000000000000000e+02
5.084312219709334890e-01  2.592861294746398926e+01  4.120000000000000000e+02
4.962033847373756301e-01  2.595995688438415527e+01  4.130000000000000000e+02
1.219717627422641781e+00  2.677985405921936035e+01  4.140000000000000000e+02
1.245174563246189914e+00  2.685806107521057129e+01  4.150000000000000000e+02
1.263747516640307600e+00  2.693874096870422363e+01  4.160000000000000000e+02
1.269086421013610133e+00  2.702797698974609375e+01  4.170000000000000000e+02
1.246291756488119074e+00  2.710883998870849609e+01  4.180000000000000000e+02
1.214528368108877876e+00  2.720514488220214844e+01  4.190000000000000000e+02
1.167434356533070261e+00  2.730290007591247559e+01  4.200000000000000000e+02
1.125975844475306964e+00  2.735819101333618164e+01  4.210000000000000000e+02
1.097857634579285868e+00  2.741143703460693359e+01  4.220000000000000000e+02
1.079173754498699456e+00  2.746172308921813965e+01  4.230000000000000000e+02
1.060901396137320818e+00  2.750190401077270508e+01  4.240000000000000000e+02
1.041396222232114921e+00  2.754700994491577148e+01  4.250000000000000000e+02
1.025769362474190149e+00  2.759126687049865723e+01  4.260000000000000000e+02
1.011056608028210846e+00  2.763085508346557617e+01  4.270000000000000000e+02
9.949936086326225393e-01  2.767571997642517090e+01  4.280000000000000000e+02
9.797257336850144771e-01  2.771707391738891602e+01  4.290000000000000000e+02
9.619127569762870866e-01  2.776376795768737793e+01  4.300000000000000000e+02
9.442280166902980998e-01  2.780710792541503906e+01  4.310000000000000000e+02
9.244922901647359970e-01  2.785105299949645996e+01  4.320000000000000000e+02
9.055758523996363385e-01  2.789656090736389160e+01  4.330000000000000000e+02
8.869401402867731488e-01  2.793010187149047852e+01  4.340000000000000000e+02
8.688981928940773258e-01  2.797638106346130371e+01  4.350000000000000000e+02
8.496588371089409675e-01  2.802140188217163086e+01  4.360000000000000000e+02
8.311688638482356284e-01  2.806358194351196289e+01  4.370000000000000000e+02
8.116539245974281336e-01  2.810739588737487793e+01  4.380000000000000000e+02
7.882975511760600407e-01  2.817372608184814453e+01  4.390000000000000000e+02
7.685080604361154144e-01  2.821248197555541992e+01  4.400000000000000000e+02
7.495316774072795507e-01  2.825071191787719727e+01  4.410000000000000000e+02
7.314588377737084590e-01  2.829632091522216797e+01  4.420000000000000000e+02
7.112804788654616406e-01  2.834283900260925293e+01  4.430000000000000000e+02
6.917738993182741547e-01  2.838344502449035645e+01  4.440000000000000000e+02
6.746097998499656079e-01  2.841309785842895508e+01  4.450000000000000000e+02
6.569667364645186414e-01  2.845019698143005371e+01  4.460000000000000000e+02
6.407569239765855684e-01  2.848287200927734375e+01  4.470000000000000000e+02
6.273190256195722014e-01  2.851406502723693848e+01  4.480000000000000000e+02
6.137409004556304559e-01  2.854417490959167480e+01  4.490000000000000000e+02
5.980558107531940282e-01  2.858042097091674805e+01  4.500000000000000000e+02
5.835866353710041921e-01  2.861070799827575684e+01  4.510000000000000000e+02
5.681681478718343392e-01  2.865643501281738281e+01  4.520000000000000000e+02
5.525641586764313828e-01  2.869644188880920410e+01  4.530000000000000000e+02
5.369430416075423596e-01  2.873535299301147461e+01  4.540000000000000000e+02
5.212790942542577799e-01  2.877088093757629395e+01  4.550000000000000000e+02
5.080166357590145676e-01  2.880783605575561523e+01  4.560000000000000000e+02
4.918870634839296319e-01  2.884204101562500000e+01  4.570000000000000000e+02
