  q1     q2   q3   q4  q5   q6   t1
-1.916344801532190445e-01  -1.339095417653219044e+00  1.780881881713867188e+00  -2.012908760701314748e+00  -1.570062939320699513e+00  -3.332500521336690724e+00  3.172669887542724609e+00
-1.830347220050256851e-01  -1.350399796162740529e+00  1.794643878936767578e+00  -2.014549557362691701e+00  -1.570014778767720998e+00  -3.323531929646627248e+00  3.206456899642944336e+00
-1.741712729083459976e-01  -1.362292114888326466e+00  1.808884143829345703e+00  -2.016406361256734669e+00  -1.569787327443258107e+00  -3.314467255269185841e+00  3.234834909439086914e+00
-1.650555769549768570e-01  -1.374183479939595998e+00  1.823675155639648438e+00  -2.018178288136617482e+00  -1.569524113331929982e+00  -3.305522267018453419e+00  3.269095897674560547e+00
-1.558440367328088882e-01  -1.386099163685933888e+00  1.837986946105957031e+00  -2.020190064107076466e+00  -1.569285217915670216e+00  -3.296433512364522755e+00  3.300579071044921875e+00
-1.492951552020471695e-01  -1.395233933125631154e+00  1.848853111267089844e+00  -2.021650616322652638e+00  -1.569285217915670216e+00  -3.289548699055806935e+00  3.328291893005371094e+00
-1.406114737140100601e-01  -1.407185379658834279e+00  1.863512516021728516e+00  -2.023483101521627248e+00  -1.569093529378072560e+00  -3.280735079442159474e+00  3.360190868377685547e+00
-1.297567526446741226e-01  -1.421737972890035451e+00  1.881331443786621094e+00  -2.025890175496236623e+00  -1.569117371235982716e+00  -3.269994084035054982e+00  3.395124912261962891e+00
-1.234477202044885757e-01  -1.430213276539937794e+00  1.891658782958984375e+00  -2.027219597493306935e+00  -1.569176975880758107e+00  -3.263719622288839162e+00  3.422307968139648438e+00
-1.154235045062463882e-01  -1.441230122243062794e+00  1.904847145080566406e+00  -2.029087845479146779e+00  -1.569069210683004201e+00  -3.255744520817891896e+00  3.458355903625488281e+00
-1.060317198382776382e-01  -1.454367462788717091e+00  1.920380592346191406e+00  -2.031194988881246388e+00  -1.569069210683004201e+00  -3.246392790471212209e+00  3.496800899505615234e+00
-9.871560731996709137e-02  -1.464197460805074513e+00  1.932001113891601562e+00  -2.032871548329488576e+00  -1.568913761769429982e+00  -3.239459101353780568e+00  3.525707006454467773e+00
-9.049922624696904450e-02  -1.475416962300435841e+00  1.945333003997802734e+00  -2.034751717244283498e+00  -1.568745915089742482e+00  -3.231352631245748341e+00  3.568168878555297852e+00
-8.182746568788701325e-02  -1.487560097371236623e+00  1.959633827209472656e+00  -2.036799256001607716e+00  -1.568339172993795216e+00  -3.222862784062520802e+00  3.616561889648437500e+00
-7.643014589418584137e-02  -1.494848076497213185e+00  1.968059062957763672e+00  -2.038056675587789357e+00  -1.568183724080220998e+00  -3.217797342930929005e+00  3.645324945449829102e+00
-7.158404985536748200e-02  -1.501596752797262013e+00  1.975862503051757812e+00  -2.039194409047262013e+00  -1.568135563527242482e+00  -3.213127199803487599e+00  3.677160024642944336e+00
-6.580239931215459137e-02  -1.509004894887105763e+00  1.984766483306884766e+00  -2.040427986775533498e+00  -1.567871872578756154e+00  -3.207798782979146779e+00  3.716827869415283203e+00
-2.046329179872685700e-02  -1.569502178822652638e+00  2.051548480987548828e+00  -2.052917782460347951e+00  -1.570864979420797169e+00  -3.162054840718404591e+00  4.523720026016235352e+00
-2.054721513857060700e-02  -1.569454018269674123e+00  2.051512718200683594e+00  -2.052977387105123341e+00  -1.570853058491842091e+00  -3.162138764058248341e+00  4.565708875656127930e+00
-2.054721513857060700e-02  -1.569381539021627248e+00  2.051440715789794922e+00  -2.052821938191549123e+00  -1.570792977009908498e+00  -3.162030998860494435e+00  4.594652891159057617e+00
-2.070314088930302887e-02  -1.569070164357320607e+00  2.051069736480712891e+00  -2.052881542836324513e+00  -1.570769135151998341e+00  -3.162282530461446584e+00  4.625746011734008789e+00
-2.207023302187138825e-02  -1.566720787678853810e+00  2.047885894775390625e+00  -2.052151028309957326e+00  -1.570769135151998341e+00  -3.163252655659810841e+00  4.663699865341186523e+00
-2.500850359071904450e-02  -1.561266724263326466e+00  2.040346145629882812e+00  -2.050678555165426076e+00  -1.570673290883199513e+00  -3.166078631077901662e+00  4.703629016876220703e+00
-2.947074571718388825e-02  -1.552480522786275685e+00  2.028916358947753906e+00  -2.048031632100240529e+00  -1.570553604756490529e+00  -3.170544926320211232e+00  4.741800069808959961e+00
-3.563625017275029450e-02  -1.540613953267232716e+00  2.013130187988281250e+00  -2.044726673756734669e+00  -1.570361916218892873e+00  -3.176352802907125294e+00  4.780440092086791992e+00
-4.147750536073857575e-02  -1.529549900685445607e+00  1.998242378234863281e+00  -2.041589562092916310e+00  -1.570074860249654591e+00  -3.181561772023336232e+00  4.816066980361938477e+00
-4.765493074526006012e-02  -1.517107788716451466e+00  1.981367588043212891e+00  -2.037984673176900685e+00  -1.569679562245504201e+00  -3.187357250844137013e+00  4.850135087966918945e+00
-5.450421968568974762e-02  -1.503358666096822560e+00  1.962375164031982422e+00  -2.034236256276265919e+00  -1.569368664418355763e+00  -3.193872276936666310e+00  4.877731084823608398e+00
-6.176072755922490387e-02  -1.488554779683248341e+00  1.941814422607421875e+00  -2.030309025441304982e+00  -1.569033447896138966e+00  -3.200781647359029591e+00  4.909867048263549805e+00
-6.949693361391240387e-02  -1.472911659871236623e+00  1.920033931732177734e+00  -2.025962177907125294e+00  -1.568758312855855763e+00  -3.207930151616231740e+00  4.944823980331420898e+00
-7.735330263246709137e-02  -1.456681553517476857e+00  1.897248268127441406e+00  -2.021650616322652638e+00  -1.568758312855855763e+00  -3.215246979390279591e+00  4.978772878646850586e+00
-8.730918565859013825e-02  -1.435523811970845998e+00  1.867425918579101562e+00  -2.016070667897359669e+00  -1.568530861531392873e+00  -3.224730793629781544e+00  5.014220952987670898e+00
-9.752828279604131012e-02  -1.414078060780660451e+00  1.837197303771972656e+00  -2.010215107594625294e+00  -1.568231407796041310e+00  -3.234357897435323537e+00  5.052036046981811523e+00
-1.057322661029260757e-01  -1.396707836781637013e+00  1.812773227691650391e+00  -2.005328957234517873e+00  -1.568027798329488576e+00  -3.242057863865987599e+00  5.084503889083862305e+00
-1.136005560504358414e-01  -1.379278008137838185e+00  1.788384914398193359e+00  -2.000287357960836232e+00  -1.567967716847554982e+00  -3.249613825474874318e+00  5.114594936370849609e+00
-1.195014158831995132e-01  -1.366296116505758107e+00  1.769848823547363281e+00  -1.996766869221822560e+00  -1.567883793507711232e+00  -3.255325142537252248e+00  5.144602060317993164e+00
-1.275137106524866226e-01  -1.348458115254537404e+00  1.745173931121826172e+00  -1.991893116627828419e+00  -1.567848030720845998e+00  -3.262857500706807912e+00  5.173516988754272461e+00
-1.352742354022424820e-01  -1.330835644398824513e+00  1.720870494842529297e+00  -1.987067047749654591e+00  -1.567704502736226857e+00  -3.270413700734273732e+00  5.204143047332763672e+00
-1.408870855914514664e-01  -1.318176571522847951e+00  1.702717781066894531e+00  -1.983462158833638966e+00  -1.567896191273824513e+00  -3.275897566472188771e+00  5.233721017837524414e+00
-1.500390211688440445e-01  -1.296298329030172169e+00  1.673376083374023438e+00  -1.977402989064351857e+00  -1.568039719258443654e+00  -3.284842554722921193e+00  5.269397020339965820e+00
-1.569836775409143570e-01  -1.279466931019918263e+00  1.650784492492675781e+00  -1.972385231648580373e+00  -1.568147484456197560e+00  -3.291835371647970021e+00  5.306896924972534180e+00
-1.653669516192834976e-01  -1.259482685719625294e+00  1.624159336090087891e+00  -1.966673676167623341e+00  -1.568411175404683888e+00  -3.299978319798604787e+00  5.338876008987426758e+00
-1.715925375567834976e-01  -1.244257275258199513e+00  1.604259967803955078e+00  -1.962194744740621388e+00  -1.568374935780660451e+00  -3.306120936070577443e+00  5.373419046401977539e+00
-1.787889639483850601e-01  -1.225843254719869435e+00  1.580243587493896484e+00  -1.956937615071431935e+00  -1.568698231373922169e+00  -3.313353363667623341e+00  5.411499977111816406e+00
-1.843178907977502945e-01  -1.211924854909078419e+00  1.562139511108398438e+00  -1.952890221272603810e+00  -1.568698231373922169e+00  -3.319100920354024709e+00  5.444936037063598633e+00
-1.895836035357874039e-01  -1.198641125355855763e+00  1.545267581939697266e+00  -1.948710743580953419e+00  -1.568889919911519826e+00  -3.324537817631856740e+00  5.477957963943481445e+00
-1.956642309771936539e-01  -1.182888332997457326e+00  1.525559425354003906e+00  -1.943800751362935841e+00  -1.569033447896138966e+00  -3.330883804951803029e+00  5.516217947006225586e+00
-2.002700010882776382e-01  -1.171078983937398732e+00  1.511164188385009766e+00  -1.939992729817525685e+00  -1.569129292164937794e+00  -3.335470263157979787e+00  5.550591945648193359e+00
-2.042878309832971695e-01  -1.160193745289937794e+00  1.497618675231933594e+00  -1.936651531849996388e+00  -1.568997208272115529e+00  -3.339709107075826466e+00  5.584038019180297852e+00
-2.097690741168420914e-01  -1.145339790974752248e+00  1.479681491851806641e+00  -1.932005230580465138e+00  -1.568817917500631154e+00  -3.345552508031026662e+00  5.630918025970458984e+00
