   tau1     tau2   tau3   tau4  tau5   tau6   t1
-1.928874999999996565e+00  -1.213500000000006240e+00  1.540500000000000203e+00  7.414999999999990488e-01  -3.034499999999999087e+00  -6.062499999999887423e-01  2.199154305458068848e+01
-1.857125000000001025e+00  -1.399125000000001062e+00  1.514999999999988578e+00  -1.487499999999961076e-01  -2.460875000000001034e+00  -6.906250000000002665e-01  2.203913998603820801e+01
-1.677750000000005626e+00  -1.131499999999993511e+00  1.118000000000007876e+00  -8.176250000000023777e-01  -1.757124999999998272e+00  -4.177499999999945146e-01  2.208960103988647461e+01
-1.681249999999995248e+00  -6.577499999999986136e-01  7.856249999999981304e-01  -6.813749999999979545e-01  -8.443750000000013189e-01  -2.701250000000099405e-01  2.214382600784301758e+01
-1.916374999999997941e+00  -5.338749999999892193e-01  6.528749999999972076e-01  -6.577499999999986136e-01  -3.617499999999940208e-01  -1.003749999999997700e-01  2.219210910797119141e+01
-1.861999999999988553e+00  -2.923749999999974980e-01  2.826250000000085638e-01  -4.507499999999997620e-01  4.912499999999708766e-02  -4.462500000000646505e-02  2.225708413124084473e+01
-1.489875000000001615e+00  -4.624999999999768185e-02  -3.900000000001124789e-02  5.053750000000023501e-01  -1.548749999999987637e-01  1.773749999999935101e-01  2.231361103057861328e+01
-1.107500000000066764e-01  1.803750000000103881e-01  -3.737500000000615330e-02  1.188000000000001499e+00  -1.148875000000007418e+00  2.647500000000080345e-01  2.236587309837341309e+01
1.654249999999996001e+00  1.162374999999993275e+00  -2.240000000000019753e-01  6.909999999999971720e-01  -1.751500000000002943e+00  3.372499999999972742e-01  2.245669293403625488e+01
-3.998625000000005425e+00  2.547499999999994102e+00  -2.369625000000000092e+00  -6.866249999999962661e-01  3.770000000000023332e-01  5.241250000000002851e-01  2.252324795722961426e+01
-3.773999999999999577e+00  2.314249999999989704e+00  -2.740624999999996536e+00  -1.320624999999998828e+00  1.525999999999999579e+00  3.750000000000003331e-01  2.257372307777404785e+01
-3.081249999999924327e-01  1.248749999999992921e+00  -1.697249999999997261e+00  -9.681250000000002354e-01  1.619124999999999037e+00  -1.731250000000100764e-01  2.263548398017883301e+01
7.179999999999964189e-01  1.016625000000000112e+00  -1.217999999999996863e+00  -9.289999999999992708e-01  1.866374999999989459e+00  -2.324999999999965983e-01  2.267962098121643066e+01
3.028749999999802434e-01  1.244374999999998899e+00  -1.385374999999994250e+00  -1.187250000000000805e+00  2.076500000000002011e+00  -2.500000000000002220e-01  2.271936202049255371e+01
1.137499999999957989e-01  1.451375000000004745e+00  -1.521750000000002156e+00  -1.426000000000000156e+00  2.412375000000001268e+00  -3.148749999999922444e-01  2.275492501258850098e+01
5.246250000000007851e-01  1.629625000000002544e+00  -1.846625000000004402e+00  -1.637874999999999970e+00  2.481249999999997513e+00  -1.446250000000093294e-01  2.279655504226684570e+01
7.341250000000021370e-01  1.655000000000000249e+00  -1.792500000000002425e+00  -1.658624999999999572e+00  2.364499999999998714e+00  -3.487499999998977529e-02  2.283856606483459473e+01
1.335749999999996662e+00  1.582250000000000378e+00  -1.819874999999998577e+00  -1.396124999999999838e+00  2.034749999999999837e+00  1.227500000000047997e-01  2.288073110580444336e+01
1.794624999999994142e+00  1.290999999999999925e+00  -1.505999999999998673e+00  -1.026000000000002688e+00  1.652125000000000732e+00  2.707500000000001572e-01  2.298833203315734863e+01
2.831875000000011244e+00  5.019999999999997797e-01  -5.882499999999998286e-01  -1.265500000000002734e+00  1.537499999999997202e+00  3.742499999999995830e-01  2.304870200157165527e+01
2.757875000000006960e+00  4.551249999999989471e-01  -5.328749999999996545e-01  -1.181624999999998593e+00  1.475000000000004086e+00  4.030000000000005800e-01  2.308416604995727539e+01
2.020500000000001517e+00  1.048499999999999099e+00  -1.120250000000000190e+00  -6.053749999999982201e-01  1.094375000000001652e+00  4.475000000000034506e-01  2.312878894805908203e+01
1.715374999999998096e+00  9.954999999999998295e-01  -1.237375000000000558e+00  -3.192500000000000893e-01  8.163750000000010720e-01  3.831250000000049893e-01  2.316636800765991211e+01
1.454874999999994367e+00  1.011125000000001606e+00  -1.092499999999999805e+00  -1.769999999999966045e-01  6.628750000000002141e-01  4.156250000000027978e-01  2.320708012580871582e+01
1.267375000000001029e+00  6.761249999999996430e-01  -7.744999999999974127e-01  9.000000000002061906e-03  2.852499999999938418e-01  4.651250000000037299e-01  2.324965000152587891e+01
1.172875000000000334e+00  5.017500000000021387e-01  -6.436250000000017790e-01  2.087500000000352962e-02  2.665000000000028457e-01  5.066250000000035447e-01  2.329208612442016602e+01
1.107375000000000664e+00  3.182500000000060281e-01  -4.102499999999973945e-01  2.601249999999999396e-01  -4.500000000000337064e-02  5.668750000000013500e-01  2.333453893661499023e+01
1.040624999999999911e+00  2.310000000000020370e-01  -3.197500000000005893e-01  3.422499999999953357e-01  -9.337499999999970823e-02  5.833749999999970903e-01  2.337406206130981445e+01
8.766249999999988773e-01  9.949999999999542544e-02  -1.954999999999977589e-01  4.070000000000045803e-01  -3.538749999999965534e-01  5.900000000000001910e-01  2.341532897949218750e+01
7.390000000000001013e-01  1.843750000000005107e-01  -3.213750000000021867e-01  9.424999999999711386e-02  -1.400000000000012346e-01  4.760000000000041975e-01  2.345439100265502930e+01
6.256249999999994316e-01  2.273750000000018812e-01  -3.476249999999972418e-01  8.250000000001311840e-03  -3.787499999999971445e-02  3.744999999999998330e-01  2.349778604507446289e+01
5.268749999999999822e-01  1.153750000000008935e-01  -2.197499999999977249e-01  9.412500000000045830e-02  -1.752500000000017932e-01  3.623749999999981153e-01  2.354774713516235352e+01
4.026250000000000107e-01  5.112499999999908784e-02  -7.675000000000042899e-02  2.046249999999999458e-01  -2.713750000000042517e-01  3.943750000000023626e-01  2.359588408470153809e+01
3.441250000000002363e-01  -7.562499999999583444e-02  2.825000000000049694e-02  3.444999999999975859e-01  -3.638749999999996154e-01  3.388749999999988716e-01  2.364051604270935059e+01
2.282500000000001472e-01  -2.302500000000012870e-01  2.306249999999981926e-01  4.206250000000008593e-01  -5.551249999999965379e-01  4.751249999999998530e-01  2.368246293067932129e+01
7.562500000000016431e-02  -3.706249999999994271e-01  2.947499999999964038e-01  5.871250000000007851e-01  -6.982499999999974838e-01  4.382499999999976414e-01  2.372891902923583984e+01
-1.487499999999926381e-02  -4.650000000000001354e-01  3.892500000000007065e-01  5.572500000000021325e-01  -6.702499999999972369e-01  4.392500000000021387e-01  2.377541303634643555e+01
-3.125000000000002776e-02  -4.692500000000008886e-01  3.914999999999994595e-01  6.081250000000010258e-01  -6.910000000000040554e-01  4.543749999999999178e-01  2.382597208023071289e+01
-1.749999999999928696e-02  -5.588750000000003437e-01  4.594999999999980766e-01  5.984999999999983666e-01  -6.972499999999999254e-01  4.317499999999980798e-01  2.387260413169860840e+01
-8.225000000000072531e-02  -8.487499999999814637e-02  5.512499999999961875e-02  8.049999999999724043e-02  -4.124999999999962030e-02  -6.124999999999186651e-03  2.392035508155822754e+01
-3.750000000000023388e-04  8.412500000000000533e-02  -4.025000000000000105e-02  4.051250000000000129e-01  4.869999999999999885e-01  -4.951249999999999818e-01  2.473779797554016113e+01
3.012499999999999900e-02  1.176249999999999934e-01  1.487499999999999586e-02  -3.325000000000000178e-01  -4.646249999999999547e-01  -4.473749999999999671e-01  2.481975102424621582e+01
3.379874999999999297e+00  2.447375000000001410e+00  -4.891999999999996795e+00  2.299874999999999670e+00  -6.467125000000000234e+00  6.279875000000000540e+00  2.491230702400207520e+01
3.192750000000001087e+00  -2.418874999999998998e+00  2.817749999999993982e+00  3.012874999999997971e+00  -5.546250000000030322e-01  3.753750000000000142e+00  2.500767803192138672e+01
3.817500000000001448e-01  -1.135875000000000634e+00  1.965750000000000552e+00  -3.779000000000004356e+00  -5.793750000000069678e-01  1.305000000000056115e-01  2.509610605239868164e+01
-5.363750000000055973e-01  -1.136249999999991434e-01  8.000000000000194456e-03  1.238750000000000240e+00  1.844499999999998918e+00  4.749999999999893197e-01  2.516812109947204590e+01
7.111250000000068905e-01  -4.011249999999986771e-01  2.148749999999997884e-01  2.833874999999999478e+00  2.362374999999999670e+00  4.084000000000004071e+00  2.524005413055419922e+01
3.675000000000205880e-02  -5.949999999999983080e-01  7.842500000000000027e-01  6.053750000000052145e-01  -3.416250000000002451e+00  -1.653500000000002190e+00  2.534581613540649414e+01
3.265000000000073399e-01  3.693750000000016187e-01  -1.672500000000007314e-01  -1.019999999999909868e-01  3.166000000000002146e+00  -2.757625000000013316e+00  2.544380402565002441e+01
-2.613750000000081286e-01  3.079999999999992188e-01  -2.987499999999999600e-01  2.742500000000036575e-01  1.732125000000001025e+00  1.379999999999992344e-01  2.553507494926452637e+01
-1.023249999999989335e+00  1.014249999999999430e+00  -9.183749999999999414e-01  -7.303750000000053255e-01  -1.184999999999970799e-01  -6.333749999999915836e-01  2.560244894027709961e+01
-1.918625000000007130e+00  6.914999999999993374e-01  -6.917499999999996430e-01  -5.697500000000007558e-01  -1.103250000000000064e+00  -1.125125000000004594e+00  2.566205501556396484e+01
-2.457374999999997645e+00  3.026249999999999218e-01  -2.710000000000004072e-01  -1.893750000000055111e-01  -8.808749999999961888e-01  -1.051750000000003959e+00  2.570743894577026367e+01
-2.342000000000003634e+00  2.118749999999999245e-01  -1.572500000000011389e-01  -1.412500000000024847e-01  -2.187499999999967248e-01  -5.791249999999997788e-01  2.576994013786315918e+01
-1.097000000000000641e+00  4.810000000000000941e-01  -3.759999999999996123e-01  -5.558750000000042268e-01  7.381249999999991429e-01  -7.823750000000018190e-01  2.583125090599060059e+01
-8.471249999999989067e-01  1.926250000000000739e-01  -1.252500000000003610e-01  -4.121249999999992975e-01  4.989999999999994440e-01  -4.303749999999967324e-01  2.590838599205017090e+01
9.131249999999989653e-01  4.898749999999990057e-01  -4.149999999999987033e-01  -4.703749999999951026e-01  4.473749999999998561e-01  -5.988749999999987139e-01  2.597824692726135254e+01
-2.666249999999995013e-01  1.575000000000013889e-02  5.912500000000014966e-02  -4.255000000000022653e-01  3.193750000000001865e-01  -8.390000000000064073e-01  2.605311894416809082e+01
5.641249999999986553e-01  2.178750000000010401e-01  -1.052499999999977065e-01  -4.993749999999963496e-01  3.899999999999979594e-01  -7.864999999999955360e-01  2.612882614135742188e+01
8.601249999999998064e-01  3.007499999999989071e-01  -1.899999999999991973e-01  -4.833750000000011648e-01  2.892500000000000959e+00  -5.356249999999979083e-01  2.620708012580871582e+01
1.598624999999999297e+00  2.116250000000000075e-01  -7.825000000000192912e-02  -4.744999999999992002e-01  3.249999999999999556e+00  -5.856249999999992850e-01  2.625854301452636719e+01
2.660000000000002807e+00  1.266250000000017362e-01  -6.237499999999993050e-02  -4.585000000000005738e-01  2.519125000000000281e+00  -5.486250000000039151e-01  2.630414605140686035e+01
2.430625000000005809e+00  1.829999999999991356e-01  -1.390000000000002345e-01  -4.893750000000002265e-01  1.919125000000000636e+00  -5.012499999999947553e-01  2.635243201255798340e+01
1.925874999999993564e+00  4.256249999999989209e-01  -3.184999999999993392e-01  -7.220000000000004192e-01  1.522874999999999979e+00  -5.153749999999984732e-01  2.640695691108703613e+01
1.513000000000000345e+00  6.999999999999991784e-01  -6.331250000000017142e-01  -1.057125000000000759e+00  1.141375000000000028e+00  -5.609999999999989440e-01  2.645753097534179688e+01
1.144249999999999323e+00  1.035000000000001252e+00  -9.651249999999972351e-01  -1.334249999999999492e+00  9.447499999999942055e-01  -5.469999999999988205e-01  2.650080013275146484e+01
8.407500000000012186e-01  1.393749999999999156e+00  -1.276624999999996568e+00  -1.750749999999999806e+00  5.493749999999908429e-01  -5.451250000000004148e-01  2.654646897315979004e+01
3.608750000000104929e-01  1.257750000000001922e+00  -1.253499999999997616e+00  -1.714625000000000732e+00  4.024999999999168132e-02  -5.166249999999996678e-01  2.659394693374633789e+01
3.137500000000015277e-02  1.057250000000002688e+00  -9.932499999999940821e-01  -1.318875000000000686e+00  -9.887499999999826983e-02  -5.223749999999984794e-01  2.664240002632141113e+01
-1.771250000000001990e-01  9.098750000000044302e-01  -8.645000000000041540e-01  -1.313000000000001721e+00  -1.867499999999994165e-01  -4.498749999999988591e-01  2.668484711647033691e+01
-5.142499999999938787e-01  5.879999999999981908e-01  -6.006249999999935252e-01  -1.130125000000002711e+00  -4.831250000000009148e-01  -4.151249999999988005e-01  2.672455811500549316e+01
-7.273750000000023253e-01  2.836249999999956861e-01  -2.566249999999964393e-01  -7.546250000000017666e-01  -6.178750000000038378e-01  -4.158749999999995506e-01  2.677435302734375000e+01
-9.726250000000047358e-01  1.462500000000005462e-01  -9.025000000000005240e-02  -4.603749999999989795e-01  -8.814999999999933999e-01  -3.433749999999999303e-01  2.682472395896911621e+01
-9.457499999999952056e-01  1.233749999999950164e-01  -1.137500000000790656e-02  -5.156249999999986677e-01  -7.038749999999995843e-01  -3.316250000000003362e-01  2.686606693267822266e+01
-1.022500000000009512e+00  -3.962500000000146461e-02  1.049999999999939870e-01  -3.307500000000046514e-01  -7.162500000000016076e-01  -2.936249999999987481e-01  2.690330195426940918e+01
-1.164625000000002464e+00  -1.207500000000027995e-01  2.744999999999969686e-01  -7.387499999999408429e-02  -6.852499999999983604e-01  -3.050000000000014366e-01  2.694340395927429199e+01
-1.278250000000008546e+00  -3.459999999999990861e-01  4.854999999999998206e-01  2.100000000000018519e-01  -7.879999999999970361e-01  -2.439999999999994118e-01  2.699381899833679199e+01
-1.039125000000001853e+00  -3.089999999999967772e-01  3.337500000000007128e-01  -1.136249999999991434e-01  -6.763749999999998375e-01  -1.796250000000009506e-01  2.703496599197387695e+01
-8.553749999999984421e-01  -1.136249999999991434e-01  1.253749999999970166e-01  -1.551249999999990137e-01  -6.187500000000012434e-01  -1.516249999999998432e-01  2.706717896461486816e+01
-1.037749999999997064e+00  -3.709999999999963327e-01  3.802499999999986446e-01  -1.862499999999434053e-02  -6.582499999999991136e-01  -1.778750000000000886e-01  2.711036491394042969e+01
-9.023749999999969296e-01  -5.985000000000018083e-01  6.211250000000001492e-01  4.237500000000005151e-01  -5.746250000000021618e-01  -1.329999999999994242e-01  2.717334699630737305e+01
-9.147499999999988418e-01  -6.368750000000019673e-01  6.386249999999967786e-01  4.184999999999952647e-01  -5.816249999999988374e-01  -1.282499999999998919e-01  2.721191906929016113e+01
-7.518749999999990719e-01  -6.666250000000040199e-01  7.321250000000001368e-01  5.297499999999955023e-01  -5.520000000000003793e-01  -1.411249999999997506e-01  2.724478793144226074e+01
-8.693749999999985656e-01  -9.298750000000035598e-01  8.473749999999974358e-01  6.097499999999991260e-01  -5.473749999999992788e-01  -1.329999999999998683e-01  2.728707313537597656e+01
-8.161250000000008775e-01  -8.752500000000009717e-01  8.708750000000000657e-01  7.808750000000003189e-01  -5.428749999999982201e-01  -1.233749999999997904e-01  2.732384204864501953e+01
-6.925000000000021139e-01  -7.881249999999936362e-01  7.497500000000003606e-01  7.102499999999956071e-01  -4.813749999999991647e-01  -1.756250000000000033e-01  2.736757802963256836e+01
-6.817500000000017435e-01  -7.786249999999980131e-01  7.583749999999985780e-01  6.082499999999976259e-01  -5.116249999999982201e-01  -2.116250000000000075e-01  2.740289211273193359e+01
-5.857499999999994378e-01  -7.090000000000012959e-01  7.656249999999988898e-01  6.977499999999969837e-01  -4.482500000000007034e-01  -2.797500000000000542e-01  2.743743109703063965e+01
2.375000000002375211e-03  -2.175000000000093525e-02  -3.112499999999990274e-02  -1.812500000000077938e-02  -3.899999999999910483e-02  -1.911249999999998783e-01  2.748291993141174316e+01
2.999999999999999542e-02  0.000000000000000000e+00  -1.525000000000001875e-02  2.567500000000000338e-01  -4.342500000000000249e-01  2.784999999999999698e-01  2.829337596893310547e+01
-7.499999999999998855e-03  9.874999999999996628e-03  -2.237500000000000253e-02  3.591249999999999720e-01  -4.366249999999999853e-01  4.062500000000000000e-01  2.838577294349670410e+01
1.856374999999998554e+00  -1.344375000000000098e+00  4.403749999999997944e-01  -3.579124999999999002e+00  -2.094124999999998682e+00  -4.074499999999997790e+00  2.848082304000854492e+01
7.111249999999998961e-01  -3.389750000000000263e+00  3.700250000000000483e+00  -2.811874999999998348e+00  -1.153750000000008935e-01  -1.498375000000003121e+00  2.855774807929992676e+01
-1.291874999999997886e+00  -3.269249999999994216e+00  4.089624999999999844e+00  1.518374999999995367e+00  -7.537500000000009193e-01  -2.530000000000032223e-01  2.860763192176818848e+01
-2.140750000000000153e+00  -2.427749999999992525e+00  3.034374999999991829e+00  3.755624999999998437e+00  -1.913875000000002435e+00  -9.756250000000007416e-01  2.865853095054626465e+01
-2.301999999999999602e+00  -1.795375000000001720e+00  2.162375000000007930e+00  3.488999999999998991e+00  -1.876124999999999376e+00  -1.318374999999996522e+00  2.871630001068115234e+01
-2.536875000000001101e+00  -1.685875000000003343e+00  1.368999999999995110e+00  2.308749999999998970e+00  -8.506250000000006306e-01  -5.672499999999913722e-01  2.877423810958862305e+01
-2.681749999999996525e+00  -7.342499999999918536e-01  9.153749999999960529e-01  1.503000000000000780e+00  2.278750000000023812e-01  -7.850000000000911804e-02  2.884993505477905273e+01
4.312500000000496492e-02  5.271250000000032854e-01  -1.746249999999976987e-01  -8.958750000000008651e-01  -9.997500000000005826e-01  -2.236249999999911919e-01  2.892843914031982422e+01
1.317624999999995827e+00  9.187499999999959588e-01  -7.323750000000073257e-01  -3.336750000000001215e+00  -1.045374999999987287e+00  -3.771249999999920499e-01  2.900197601318359375e+01
1.093125000000000346e+00  1.026125000000002618e+00  -6.830000000000030491e-01  -1.332999999999999963e+00  1.975875000000001824e+00  -2.261249999999936922e-01  2.904971194267272949e+01
4.957500000000031326e-01  7.856249999999981304e-01  -6.582499999999991136e-01  1.654124999999999845e+00  4.261999999999995126e+00  -1.346249999999993285e-01  2.910240197181701660e+01
7.816250000000010134e-01  4.195000000000032037e-01  -1.202500000000022995e-01  1.795999999999998931e+00  2.886500000000000288e+00  8.550000000000224087e-02  2.915336894989013672e+01
3.652499999999975211e-01  4.903750000000012266e-01  -4.483750000000008562e-01  8.613750000000010010e-01  1.870999999999999330e+00  9.499999999999786393e-02  2.920703291893005371e+01
-8.126249999999973772e-01  8.006249999999992539e-01  -6.878750000000044551e-01  3.373749999999973714e-01  1.703000000000000069e+00  1.929999999999987281e-01  2.925529503822326660e+01
-2.084124999999999339e+00  1.025125000000001618e+00  -1.020374999999990040e+00  -3.900000000000083955e-02  1.836250000000001048e+00  2.162500000000011635e-01  2.931215190887451172e+01
-2.561249999999994031e+00  1.170375000000001275e+00  -1.154000000000002135e+00  -9.774999999999714473e-02  1.484374999999999556e+00  1.436249999999944515e-01  2.935299205780029297e+01
-2.598374999999999879e+00  1.341749999999995779e+00  -1.193374999999996522e+00  -2.222500000000002252e-01  1.089999999999997193e+00  -1.787500000000052935e-02  2.939538598060607910e+01
-2.381124999999997716e+00  1.440125000000000322e+00  -1.281374999999987274e+00  -4.935000000000008824e-01  7.584999999999952891e-01  7.987499999999314593e-02  2.943396711349487305e+01
-2.091750000000003329e+00  1.548874999999998225e+00  -1.597500000000001696e+00  -8.147499999999995302e-01  4.305000000000003268e-01  1.310000000000061116e-01  2.947503805160522461e+01
-1.916874999999998330e+00  1.623874999999996849e+00  -1.645624999999997673e+00  -9.131249999999989653e-01  2.236250000000050697e-01  2.718749999999908740e-01  2.951507592201232910e+01
-1.767125000000008272e+00  1.392250000000001098e+00  -1.654875000000000096e+00  -8.823749999999994653e-01  2.212500000000477973e-02  2.329999999999970983e-01  2.955623102188110352e+01
-1.256000000000007111e+00  1.580374999999998309e+00  -1.615499999999998826e+00  -9.607499999999999929e-01  -2.742499999999967186e-01  4.908750000000017266e-01  2.960155797004699707e+01
-4.428750000000092335e-01  1.340499999999999581e+00  -1.552875000000002226e+00  -1.065500000000000114e+00  -3.942499999999987681e-01  5.751249999999957785e-01  2.964541602134704590e+01
-9.474999999997679723e-02  1.220999999999999863e+00  -1.356374999999999886e+00  -8.591249999999995834e-01  -3.537499999999998979e-01  5.904999999999938076e-01  2.968850207328796387e+01
6.086250000000015259e-01  1.009874999999999856e+00  -1.185374999999998957e+00  -6.301250000000004903e-01  -3.686250000000043658e-01  6.909999999999971720e-01  2.974041199684143066e+01
8.925000000000044009e-01  8.837499999999999245e-01  -9.371250000000004299e-01  -4.027500000000020508e-01  -3.787500000000005862e-01  7.163749999999982077e-01  2.979017710685729980e+01
1.138500000000000512e+00  7.283749999999998836e-01  -8.611250000000003624e-01  -3.937499999999982681e-01  -3.977500000000022684e-01  6.718749999999953371e-01  2.983343291282653809e+01
1.010249999999990322e+00  6.898749999999994609e-01  -6.864999999999997771e-01  -3.830000000000013949e-01  -3.459999999999990861e-01  4.970000000000043827e-01  2.987753701210021973e+01
8.633749999999995595e-01  6.071250000000000258e-01  -6.482499999999999929e-01  -3.438750000000004303e-01  -3.245000000000018425e-01  5.821249999999957847e-01  2.991515898704528809e+01
1.242125000000010582e+00  4.205000000000007065e-01  -5.347500000000005027e-01  -1.953750000000011033e-01  -4.286249999999984239e-01  5.323750000000015969e-01  2.995666408538818359e+01
1.396375000000005251e+00  3.199999999999973421e-01  -4.516249999999988884e-01  -1.122500000000012377e-01  -2.995000000000011542e-01  6.040000000000003144e-01  2.999768209457397461e+01
1.410375000000005263e+00  1.753750000000019182e-01  -3.095000000000007190e-01  1.775000000000040434e-02  -4.207500000000009566e-01  6.241249999999961551e-01  3.003217411041259766e+01
1.369750000000002910e+00  1.461250000000004212e-01  -2.766249999999990661e-01  3.599999999999783928e-02  -3.358749999999993685e-01  5.667500000000047500e-01  3.008267903327941895e+01
8.922499999999972120e-01  2.669999999999998486e-01  -3.502499999999998392e-01  -1.838750000000000107e-01  -1.598750000000002947e-01  2.947499999999964038e-01  3.012543392181396484e+01
9.302499999999935820e-01  1.117500000000007376e-01  -1.933749999999991032e-01  -6.774999999999836708e-02  -1.437499999999980460e-01  3.406249999999971800e-01  3.016045808792114258e+01
8.900000000000019007e-01  1.166250000000021436e-01  -2.040000000000027902e-01  -5.125000000001656009e-03  -1.391250000000003595e-01  3.612500000000004596e-01  3.019572091102600098e+01
9.148750000000024363e-01  1.324999999999937339e-02  -1.183750000000004243e-01  4.312499999999802602e-02  -2.346250000000004443e-01  3.389999999999990243e-01  3.023283505439758301e+01
9.857500000000004592e-01  3.537499999999721423e-02  1.125000000000084266e-02  1.018749999999978006e-01  -1.972499999999995091e-01  3.888749999999968621e-01  3.026585698127746582e+01
9.426249999999954943e-01  -1.641250000000010756e-01  1.137500000000096767e-02  1.577500000000016389e-01  -2.572499999999988129e-01  4.845000000000022622e-01  3.029949903488159180e+01
1.104500000000001370e+00  -2.480000000000016913e-01  1.251250000000002360e-01  2.607500000000005369e-01  -2.815000000000004721e-01  5.171249999999967262e-01  3.033414793014526367e+01
1.049624999999998476e+00  -2.794999999999984719e-01  1.932499999999989782e-01  2.742500000000001603e-01  -2.446250000000000369e-01  4.727499999999974500e-01  3.036804294586181641e+01
1.041374999999997053e+00  -3.800000000000018363e-01  1.718749999999984179e-01  3.477500000000008362e-01  -2.656250000000002220e-01  4.867500000000010707e-01  3.040630793571472168e+01
9.548749999999939231e-01  -1.974999999999997591e-01  1.668749999999986078e-01  2.498750000000000970e-01  -2.184999999999999443e-01  4.919999999999993823e-01  3.044073605537414551e+01
8.015000000000001013e-01  -2.506249999999973777e-01  1.948749999999988547e-01  2.798749999999988747e-01  -1.917500000000000870e-01  4.599999999999985767e-01  3.048413610458374023e+01
7.752500000000016600e-01  -1.816249999999977605e-01  2.121250000000005076e-01  2.804999999999994720e-01  -2.087499999999997413e-01  4.798749999999976645e-01  3.052241611480712891e+01
-1.450000000000062350e-02  -7.037500000000099232e-02  3.274999999999979317e-02  -3.900000000000083955e-02  1.137500000000010031e-02  2.487500000000059108e-02  3.055999612808227539e+01
0.000000000000000000e+00  -3.200000000000002148e-02  -2.224999999999999895e-02  4.812500000000000111e-01  0.000000000000000000e+00  -3.336250000000000049e-01  3.137843394279479980e+01
-2.237500000000000253e-02  -7.500000000000005794e-03  4.250000000000001173e-03  1.623749999999999916e-01  -7.750000000000005149e-03  5.362500000000000044e-01  3.146018290519714355e+01
7.063749999999999751e-01  -1.734625000000000083e+00  1.818249999999999478e+00  2.481749999999999456e+00  -6.271499999999998742e+00  4.098374999999999879e+00  3.154076004028320312e+01
3.741249999999998188e+00  -1.348749999999999227e+00  1.173250000000000570e+00  2.359624999999997197e+00  -2.486374999999998892e+00  4.029250000000004661e+00  3.160922312736511230e+01
2.904375000000000817e+00  -4.476250000000001061e-01  1.825000000000021050e-01  1.143125000000001723e+00  -6.637500000000046141e-01  2.438124999999999432e+00  3.165929698944091797e+01
5.059999999999994502e-01  1.052500000000011759e-01  -3.694999999999982743e-01  1.912499999999969780e-01  -9.288749999999956763e-01  1.219625000000001958e+00  3.170629811286926270e+01
1.647499999999982312e-01  2.720000000000014073e-01  -4.669999999999986384e-01  -1.312500000000271783e-02  -2.129999999999909743e-01  1.177625000000001476e+00  3.175252199172973633e+01
6.467500000000014904e-01  5.138750000000004148e-01  -5.486250000000004734e-01  -2.127500000000046021e-01  9.904999999999913873e-01  1.093374999999993546e+00  3.179259109497070312e+01
8.508750000000009361e-01  7.719999999999983542e-01  -8.894999999999996243e-01  -6.196249999999986491e-01  2.000000000000001776e+00  8.734999999999992770e-01  3.185475993156433105e+01
3.798750000000017391e-01  4.018749999999994271e-01  -4.449999999999992295e-01  -6.862500000000271161e-02  1.357749999999997792e+00  1.215000000000104885e-01  3.191009092330932617e+01
7.721249999999985070e-01  4.302500000000000768e-01  -4.621249999999998415e-01  -2.049999999999968514e-02  1.275249999999998662e+00  9.474999999999067501e-02  3.198775410652160645e+01
7.355000000000000426e-01  4.355000000000001092e-01  -5.243749999999997025e-01  -9.274999999999561373e-02  1.167124999999997970e+00  7.387500000000102318e-02  3.203469109535217285e+01
4.037500000000082689e-01  4.761250000000008531e-01  -5.357499999999999485e-01  -2.142499999999991633e-01  9.358749999999956826e-01  -1.741249999999971987e-01  3.208903503417968750e+01
-1.668749999999968869e-01  4.296249999999994240e-01  -5.408750000000005498e-01  -3.063750000000045604e-01  7.969999999999990425e-01  -4.496249999999951674e-01  3.215174007415771484e+01
-1.939999999999997282e-01  5.592500000000000249e-01  -5.916249999999984022e-01  -4.846249999999954761e-01  9.416249999999980469e-01  -6.728750000000033316e-01  3.221622490882873535e+01
-4.264999999999963265e-01  5.788749999999999174e-01  -4.888749999999997264e-01  -5.985000000000018083e-01  1.013500000000000512e+00  -7.451249999999992601e-01  3.227725505828857422e+01
-6.327500000000013669e-01  6.356249999999989964e-01  -6.292499999999978666e-01  -7.104999999999993543e-01  6.921249999999999902e-01  -7.594999999999962892e-01  3.232635998725891113e+01
-7.132499999999986073e-01  5.406249999999994671e-01  -4.815000000000027591e-01  -6.686249999999990257e-01  4.112500000000001710e-01  -9.471250000000069891e-01  3.237362813949584961e+01
-6.586249999999960192e-01  4.987499999999991940e-01  -3.456249999999986833e-01  -5.808749999999980318e-01  3.002499999999997393e-01  -8.193749999999971889e-01  3.241977405548095703e+01
-6.141250000000070264e-01  3.017499999999999072e-01  -2.968750000000019984e-01  -5.800000000000006262e-01  2.041249999999999731e-01  -8.103750000000020659e-01  3.247081208229064941e+01
-4.992500000000066329e-01  2.774999999999999689e-01  -2.086250000000004767e-01  -5.778749999999984732e-01  9.285000000000001030e-01  -8.961249999999976179e-01  3.255249214172363281e+01
9.914999999999992708e-01  2.971249999999987512e-01  -1.458750000000001712e-01  -5.341249999999998499e-01  1.727000000000000091e+00  -9.856250000000038591e-01  3.260671901702880859e+01
1.584249999999995273e+00  4.492500000000017035e-01  -3.846249999999995506e-01  -8.284999999999997922e-01  1.945374999999999188e+00  -9.928749999999971765e-01  3.265870594978332520e+01
