v1     v2   v3   v4  v5   v6   t1
3.203719999999999901e-01  -3.371419999999999972e-01  3.237880000000000202e-01  -1.225700000000000053e-02  -5.283000000000000369e-03  3.304590000000000027e-01  4.859960079193115234e+00
3.448350000000000026e-01  -3.657590000000000008e-01  3.548040000000000083e-01  -1.356899999999999946e-02  -8.248000000000000123e-03  3.537660000000000249e-01  4.895977020263671875e+00
3.563990000000000213e-01  -3.803309999999999746e-01  3.705490000000000173e-01  -1.661500000000000130e-02  -4.375000000000000416e-03  3.648819999999999841e-01  4.927016973495483398e+00
3.679509999999999725e-01  -3.952609999999999735e-01  3.876410000000000133e-01  -1.688200000000000117e-02  -4.683999999999999796e-03  3.749339999999999895e-01  4.956001043319702148e+00
3.755339999999999789e-01  -4.066310000000000202e-01  4.015799999999999925e-01  -1.982599999999999987e-02  -4.728000000000000431e-03  3.823819999999999997e-01  4.987334966659545898e+00
3.790259999999999740e-01  -4.122700000000000253e-01  4.094700000000000006e-01  -1.948099999999999832e-02  -5.389999999999999826e-04  3.845620000000000149e-01  5.014609098434448242e+00
3.801910000000000012e-01  -4.171869999999999745e-01  4.169390000000000041e-01  -2.109400000000000164e-02  4.622000000000000240e-03  3.849940000000000029e-01  5.050472974777221680e+00
3.772400000000000198e-01  -4.189669999999999783e-01  4.219249999999999945e-01  -1.886399999999999882e-02  5.734999999999999647e-03  3.808929999999999816e-01  5.088881969451904297e+00
3.738719999999999821e-01  -4.211710000000000176e-01  4.255309999999999926e-01  -1.924700000000000022e-02  9.152000000000000413e-03  3.765589999999999771e-01  5.119616031646728516e+00
3.697679999999999856e-01  -4.227509999999999879e-01  4.274890000000000079e-01  -2.122699999999999934e-02  6.074999999999999671e-03  3.719859999999999833e-01  5.149456024169921875e+00
3.633719999999999728e-01  -4.227650000000000019e-01  4.284540000000000015e-01  -2.155200000000000171e-02  3.239999999999999825e-03  3.644649999999999834e-01  5.181427955627441406e+00
3.535260000000000069e-01  -4.185969999999999969e-01  4.246019999999999794e-01  -2.230700000000000044e-02  3.436999999999999951e-03  3.532750000000000057e-01  5.209970951080322266e+00
3.365090000000000026e-01  -4.065880000000000050e-01  4.149570000000000203e-01  -2.187700000000000061e-02  -2.873999999999999819e-03  3.360630000000000006e-01  5.248416900634765625e+00
3.221559999999999979e-01  -3.948869999999999880e-01  4.036509999999999820e-01  -2.127300000000000024e-02  -2.344999999999999862e-03  3.199409999999999754e-01  5.283235073089599609e+00
3.030720000000000081e-01  -3.779000000000000137e-01  3.879500000000000171e-01  -1.956300000000000053e-02  -6.048000000000000424e-03  3.002469999999999861e-01  5.319998979568481445e+00
2.870229999999999726e-01  -3.623669999999999947e-01  3.741120000000000001e-01  -1.903699999999999837e-02  -3.795999999999999895e-03  2.845509999999999984e-01  5.353950023651123047e+00
2.676350000000000118e-01  -3.430670000000000108e-01  3.561190000000000189e-01  -1.686400000000000052e-02  -8.746000000000000302e-03  2.646740000000000204e-01  5.391609907150268555e+00
2.554040000000000199e-01  -3.309739999999999904e-01  3.465799999999999992e-01  -1.653699999999999962e-02  -7.318999999999999985e-03  2.530310000000000059e-01  5.419697046279907227e+00
2.394809999999999994e-01  -3.149819999999999842e-01  3.312760000000000149e-01  -1.542900000000000001e-02  -8.404999999999999277e-03  2.368540000000000090e-01  5.453665971755981445e+00
2.210630000000000095e-01  -2.953459999999999974e-01  3.134049999999999891e-01  -1.478299999999999927e-02  -4.080000000000000293e-03  2.174919999999999909e-01  5.489646911621093750e+00
2.097640000000000060e-01  -2.832629999999999870e-01  3.023859999999999881e-01  -1.301500000000000053e-02  -7.045000000000000047e-03  2.058800000000000074e-01  5.517988920211791992e+00
1.899750000000000050e-01  -2.618829999999999769e-01  2.816170000000000062e-01  -1.217099999999999953e-02  -4.658999999999999947e-03  1.865749999999999909e-01  5.558352947235107422e+00
1.662119999999999986e-01  -2.341159999999999908e-01  2.541800000000000170e-01  -1.124900000000000032e-02  9.000000000000000567e-05  1.632440000000000002e-01  5.602483034133911133e+00
1.521460000000000035e-01  -2.153440000000000076e-01  2.368669999999999942e-01  -9.386000000000000246e-03  4.185999999999999617e-03  1.488740000000000063e-01  5.631342887878417969e+00
1.383489999999999998e-01  -1.977270000000000139e-01  2.197020000000000084e-01  -7.572999999999999871e-03  3.513000000000000064e-03  1.347559999999999869e-01  5.668870925903320312e+00
1.222909999999999969e-01  -1.768119999999999969e-01  1.993260000000000032e-01  -7.959000000000000796e-03  4.331999999999999913e-03  1.182600000000000040e-01  5.704247951507568359e+00
1.041910000000000058e-01  -1.526079999999999937e-01  1.756369999999999876e-01  -5.180999999999999842e-03  6.909999999999999910e-04  1.001579999999999970e-01  5.751681089401245117e+00
-7.479999999999999670e-04  1.020000000000000073e-03  -1.108000000000000044e-03  -1.874999999999999931e-03  -8.200000000000000095e-05  -7.169999999999999724e-04  6.579391002655029297e+00
-4.659999999999999971e-04  5.500000000000000331e-04  -1.002000000000000069e-03  -1.028999999999999967e-03  -1.226000000000000093e-03  -1.759999999999999954e-04  6.629611968994140625e+00
-1.412000000000000061e-03  2.011999999999999900e-03  -2.197000000000000168e-03  1.248999999999999893e-03  -2.507999999999999813e-03  -1.240000000000000000e-03  6.659529924392700195e+00
-2.502700000000000063e-02  3.377600000000000047e-02  -4.185200000000000031e-02  1.528999999999999977e-03  -1.469999999999999953e-03  -2.507600000000000107e-02  6.688720941543579102e+00
-6.772000000000000242e-02  8.799700000000000577e-02  -1.086120000000000002e-01  6.814999999999999877e-03  4.589999999999999896e-04  -6.717900000000000260e-02  6.726145982742309570e+00
-1.241700000000000026e-01  1.584389999999999965e-01  -1.947760000000000047e-01  1.411500000000000081e-02  5.249999999999999676e-04  -1.246820000000000012e-01  6.762842893600463867e+00
-1.766409999999999925e-01  2.280669999999999920e-01  -2.800270000000000259e-01  2.329099999999999920e-02  1.061000000000000094e-03  -1.785400000000000043e-01  6.803729057312011719e+00
-2.214319999999999899e-01  2.902350000000000207e-01  -3.568830000000000058e-01  2.879800000000000068e-02  -3.989999999999999949e-04  -2.234510000000000107e-01  6.843771934509277344e+00
-2.581570000000000253e-01  3.454820000000000113e-01  -4.232969999999999788e-01  3.525099999999999761e-02  1.592000000000000099e-03  -2.602450000000000041e-01  6.883781909942626953e+00
-2.877540000000000098e-01  3.940960000000000019e-01  -4.801420000000000132e-01  3.932999999999999691e-02  1.977000000000000025e-03  -2.890829999999999789e-01  6.919931888580322266e+00
-3.079259999999999775e-01  4.278730000000000033e-01  -5.189139999999999864e-01  4.092400000000000204e-02  5.632999999999999986e-03  -3.061510000000000065e-01  6.953011035919189453e+00
-3.207550000000000123e-01  4.505500000000000060e-01  -5.441279999999999450e-01  4.362599999999999811e-02  3.422000000000000128e-03  -3.167670000000000208e-01  6.981251955032348633e+00
-3.352859999999999729e-01  4.782730000000000037e-01  -5.773399999999999643e-01  4.793100000000000138e-02  4.483000000000000006e-03  -3.297539999999999916e-01  7.014929056167602539e+00
-3.465730000000000199e-01  5.014669999999999961e-01  -6.004650000000000265e-01  5.051499999999999740e-02  1.008999999999999914e-03  -3.405270000000000241e-01  7.046426057815551758e+00
-3.561019999999999741e-01  5.221999999999999975e-01  -6.214509999999999756e-01  5.304500000000000187e-02  8.850000000000000444e-04  -3.479670000000000263e-01  7.079782962799072266e+00
-3.584870000000000001e-01  5.313949999999999507e-01  -6.288559999999999706e-01  5.502300000000000246e-02  2.329999999999999986e-04  -3.498979999999999868e-01  7.110179901123046875e+00
-3.597259999999999902e-01  5.397359999999999935e-01  -6.350590000000000401e-01  5.688100000000000100e-02  -1.436999999999999909e-03  -3.508439999999999892e-01  7.141674041748046875e+00
-3.583049999999999846e-01  5.462390000000000301e-01  -6.376859999999999751e-01  5.785900000000000071e-02  1.369999999999999961e-04  -3.481799999999999895e-01  7.176261901855468750e+00
-3.552199999999999802e-01  5.469460000000000433e-01  -6.363689999999999625e-01  5.956100000000000283e-02  -3.367999999999999900e-03  -3.452310000000000101e-01  7.206448078155517578e+00
-3.481719999999999815e-01  5.432439999999999491e-01  -6.274060000000000192e-01  5.994700000000000029e-02  -1.294999999999999927e-03  -3.379039999999999822e-01  7.241492033004760742e+00
