v1     v2   v3   v4  v5   v6   t1
-7.627719640731811523e-02  1.034925729036331177e-01  -1.246359422802925110e-01  4.333495721220970154e-02  -3.415504097938537598e-02  -7.343932986259460449e-02  3.009651899337768555e+00
-1.157260686159133911e-01  1.638035923242568970e-01  -1.961450129747390747e-01  4.395813867449760437e-02  2.569417841732501984e-02  -1.229821220040321350e-01  3.058148860931396484e+00
-1.429670155048370361e-01  2.017184793949127197e-01  -2.394032776355743408e-01  3.043993189930915833e-02  -9.587380103766918182e-03  -1.477655023336410522e-01  3.097110033035278320e+00
-1.577060073614120483e-01  2.216857969760894775e-01  -2.637679874897003174e-01  3.257312625646591187e-02  9.179916232824325562e-03  -1.555073112249374390e-01  3.121845960617065430e+00
-1.699522882699966431e-01  2.371022999286651611e-01  -2.819712460041046143e-01  4.048271477222442627e-02  2.567020989954471588e-02  -1.591025739908218384e-01  3.147367954254150391e+00
-1.762927472591400146e-01  2.485688030719757080e-01  -3.009542524814605713e-01  3.585680201649665833e-02  -3.228550404310226440e-02  -1.757606565952301025e-01  3.174797058105468750e+00
-1.842694431543350220e-01  2.677691280841827393e-01  -3.188506960868835449e-01  3.851730003952980042e-02  1.617870479822158813e-02  -1.870018541812896729e-01  3.208910942077636719e+00
-1.872095763683319092e-01  2.797214090824127197e-01  -3.316850066184997559e-01  4.072239622473716736e-02  -2.463956736028194427e-02  -1.863307356834411621e-01  3.243891954421997070e+00
-1.918370872735977173e-01  2.821118533611297607e-01  -3.392526507377624512e-01  4.474909603595733643e-02  3.715109778568148613e-03  -1.932576149702072144e-01  3.273408889770507812e+00
-1.917476058006286621e-01  2.813192903995513916e-01  -3.376803100109100342e-01  3.787015378475189209e-02  2.590989507734775543e-02  -1.896144151687622070e-01  3.304821014404296875e+00
-1.895361095666885376e-01  2.836458384990692139e-01  -3.354816138744354248e-01  4.326305538415908813e-02  5.632585845887660980e-03  -1.891829818487167358e-01  3.334860086441040039e+00
-1.836175024509429932e-01  2.807696163654327393e-01  -3.341393768787384033e-01  3.966778516769409180e-02  -4.112986102700233459e-02  -1.767193824052810669e-01  3.368808031082153320e+00
-1.748738139867782593e-01  2.775354683399200439e-01  -3.267123401165008545e-01  4.429369792342185974e-02  -1.850364357233047485e-02  -1.740349233150482178e-01  3.404721021652221680e+00
-1.692492216825485229e-01  2.693031132221221924e-01  -3.189657330513000488e-01  3.101517446339130402e-02  2.720419131219387054e-02  -1.719017326831817627e-01  3.436142921447753906e+00
-1.616687923669815063e-01  2.616332173347473145e-01  -3.058118522167205811e-01  3.312439844012260437e-02  3.739078296348452568e-03  -1.577123999595642090e-01  3.471570014953613281e+00
-1.536920964717864990e-01  2.500900030136108398e-01  -2.934761047363281250e-01  3.525759279727935791e-02  3.238137811422348022e-02  -1.447934061288833618e-01  3.503336906433105469e+00
-1.453319042921066284e-01  2.400552183389663696e-01  -2.786603868007659912e-01  3.053580597043037415e-02  6.327670998871326447e-03  -1.384417712688446045e-01  3.533355951309204102e+00
-1.321268826723098755e-01  2.249966412782669067e-01  -2.580411434173583984e-01  2.813896164298057556e-02  -2.159557491540908813e-02  -1.312032938003540039e-01  3.567916870117187500e+00
-1.201234832406044006e-01  2.098485827445983887e-01  -2.391220480203628540e-01  2.612561173737049103e-02  3.532949462532997131e-02  -1.255946755409240723e-01  3.606150865554809570e+00
-1.108684614300727844e-01  1.954802870750427246e-01  -2.176207453012466431e-01  2.451972477138042450e-02  8.868326433002948761e-03  -1.106623336672782898e-01  3.636439085006713867e+00
-1.013322174549102783e-01  1.772131323814392090e-01  -2.045307755470275879e-01  3.101517446339130402e-02  1.629854738712310791e-02  -1.009551137685775757e-01  3.664998054504394531e+00
-9.242234379053115845e-02  1.660534292459487915e-01  -1.824031025171279907e-01  3.429885208606719971e-02  -2.159557491540908813e-02  -9.417204558849334717e-02  3.700615882873535156e+00
1.827993779443204403e-03  -1.981391804292798042e-03  5.790777504444122314e-03  -9.155948646366596222e-03  1.167263556271791458e-02  9.347695740871131420e-04  4.518148899078369141e+00
1.444498659111559391e-03  -3.067961661145091057e-03  3.323625132907181978e-04  3.350789472460746765e-02  -1.653823070228099823e-02  1.486043911427259445e-03  4.560229063034057617e+00
1.073786523193120956e-03  -1.150485593825578690e-03  -0.000000000000000000e+00  -1.548361964523792267e-02  -4.002731293439865112e-03  9.587380336597561836e-04  4.589075088500976562e+00
3.172783553600311279e-02  -3.324903547763824463e-02  3.115259297192096710e-02  4.216050356626510620e-02  -3.238137811422348022e-02  3.631220385432243347e-02  4.620110988616943359e+00
7.774726301431655884e-02  -7.646894454956054688e-02  7.204596698284149170e-02  -4.913532640784978867e-03  2.310558594763278961e-02  7.612379640340805054e-02  4.650276899337768555e+00
1.397072970867156982e-01  -1.424173414707183838e-01  1.312448382377624512e-01  3.228550404310226440e-02  -1.584314554929733276e-02  1.390409767627716064e-01  4.690823078155517578e+00
1.959532648324966431e-01  -2.007341682910919189e-01  1.926552057266235352e-01  -2.590989507734775543e-02  -3.830158337950706482e-02  1.983389258384704590e-01  4.729690074920654297e+00
2.366548925638198853e-01  -2.453985810279846191e-01  2.284225225448608398e-01  -1.059405505657196045e-02  -1.107342448085546494e-02  2.430880218744277954e-01  4.762809038162231445e+00
2.756691277027130127e-01  -2.847068309783935547e-01  2.710672020912170410e-01  -1.831189729273319244e-02  -3.384345397353172302e-02  2.850328087806701660e-01  4.799424886703491211e+00
2.954702675342559814e-01  -3.122162222862243652e-01  2.950484156608581543e-01  1.071389764547348022e-02  2.159557491540908813e-02  3.108707964420318604e-01  4.828665971755981445e+00
3.218419551849365234e-01  -3.386901915073394775e-01  3.257408142089843750e-01  -8.317052386701107025e-03  -2.943325787782669067e-02  3.331375122070312500e-01  4.859960079193115234e+00
3.544518351554870605e-01  -3.692036271095275879e-01  3.586191534996032715e-01  -5.045358836650848389e-02  1.001881249248981476e-02  3.555959463119506836e-01  4.895977020263671875e+00
3.530712425708770752e-01  -3.815393745899200439e-01  3.723099231719970703e-01  -8.125305175781250000e-03  3.163835499435663223e-03  3.683950901031494141e-01  4.927016973495483398e+00
3.715685009956359863e-01  -3.987071812152862549e-01  3.915869593620300293e-01  -9.946906939148902893e-03  3.238137811422348022e-02  3.766402304172515869e-01  4.956001043319702148e+00
3.770269155502319336e-01  -4.075659215450286865e-01  4.026316106319427490e-01  -1.850364357233047485e-02  9.707222692668437958e-03  3.890798687934875488e-01  4.987334966659545898e+00
3.811430931091308594e-01  -4.174856543540954590e-01  4.129859805107116699e-01  -3.976365923881530762e-02  3.427488496527075768e-03  3.849093616008758545e-01  5.014609098434448242e+00
3.826387226581573486e-01  -4.193008840084075928e-01  4.165141284465789795e-01  -1.169660408049821854e-02  -1.083373930305242538e-02  3.872822225093841553e-01  5.050472974777221680e+00
