  a1     a2    a3    a4   a5    a6   t1
-2.793749999999983746e-01  8.410000000000014131e-01  -1.111999999999987887e+00  1.660000000000012021e-01  -3.299999999999993217e-02  -2.996249999999978098e-01  7.632430076599121094e+00
-3.046249999999993130e-01  9.862500000000009592e-01  -1.090999999999994641e+00  1.817499999999996063e-01  4.068749999999999867e-01  -2.611250000000009397e-01  7.669075012207031250e+00
-2.719999999999996865e-01  9.349999999999982769e-01  -1.196250000000002922e+00  1.956249999999996048e-01  -2.161249999999999560e-01  -2.717499999999994365e-01  7.703155994415283203e+00
-2.901250000000004658e-01  9.527500000000022062e-01  -1.370625000000000204e+00  1.971249999999993840e-01  2.717499999999999361e-01  -3.226249999999999951e-01  7.733422994613647461e+00
-5.789999999999996261e-01  1.891749999999997600e+00  -2.426875000000002114e+00  2.722499999999999365e-01  -4.525000000000004019e-02  -5.648749999999993499e-01  7.771384954452514648e+00
-2.564999999999997837e-01  7.622499999999989839e-01  -9.945000000000022711e-01  2.041249999999994458e-01  -9.600000000000005751e-02  -2.956250000000007483e-01  7.808896064758300781e+00
-2.278750000000006326e-01  7.716249999999980069e-01  -9.046249999999991243e-01  1.798750000000003402e-01  1.905000000000000304e-01  -2.442499999999996618e-01  7.847697019577026367e+00
-2.066250000000001974e-01  7.683749999999982538e-01  -9.255000000000026539e-01  1.280000000000005023e-01  -3.273750000000000826e-01  -1.982499999999996487e-01  7.879915952682495117e+00
3.437499999999968359e-02  -8.387500000000061573e-02  6.437500000000540012e-02  -3.562500000000006634e-02  -3.461249999999999605e-01  -3.874999999999538536e-03  7.912575960159301758e+00
-7.375000000000003081e-03  1.871250000000000135e-01  -1.812500000000001957e-02  4.338750000000000107e-01  -1.650000000000000078e-01  -5.938750000000000417e-01  8.727315902709960938e+00
-7.375000000000003081e-03  2.937500000000000111e-01  7.375000000000003081e-03  1.543749999999999845e-01  4.474999999999999534e-01  1.961249999999999938e-01  8.777107954025268555e+00
-1.437499999999999716e-02  4.616250000000000075e-01  -2.485000000000000264e-01  -2.617499999999999827e-01  2.625000000000000111e-01  -1.200000000000000025e-02  8.809482097625732422e+00
-1.111250000000000016e-01  1.644500000000000073e+00  -1.550999999999999934e+00  -4.939999999999999392e-01  -4.476249999999999951e-01  -3.423749999999999849e-01  8.839876890182495117e+00
-1.461249999999999771e-01  1.922375000000000389e+00  -2.303249999999998021e+00  2.681249999999999467e-01  -1.600000000000000033e-01  -5.617500000000000826e-01  8.877840042114257812e+00
-1.167500000000001037e-01  1.887874999999997083e+00  -2.168875000000000774e+00  -3.463750000000000995e-01  -3.230000000000000648e-01  -2.179999999999998606e-01  8.916109085083007812e+00
-1.288750000000002949e-01  1.718749999999998002e+00  -1.971374999999997435e+00  3.503749999999999920e-01  -3.893750000000000266e-01  -3.478750000000001008e-01  8.951175928115844727e+00
-4.337500000000001077e-02  1.530375000000000485e+00  -1.709124999999998895e+00  4.977499999999999147e-01  -2.412500000000005612e-02  -2.908749999999998836e-01  8.989728927612304688e+00
-6.225000000000023570e-02  1.187000000000000499e+00  -1.321000000000002617e+00  -1.303750000000002685e-01  3.036250000000000893e-01  1.618750000000001299e-01  9.022739887237548828e+00
-8.887499999999998179e-02  1.152374999999997041e+00  -1.277500000000000746e+00  -9.462500000000008404e-02  1.340000000000000080e-01  9.362499999999995826e-02  9.054738998413085938e+00
-7.425000000000009370e-02  9.492499999999987059e-01  -9.281250000000018652e-01  1.150000000000022532e-02  -1.558749999999999858e-01  1.637500000000033026e-02  9.082473039627075195e+00
-3.462499999999993361e-02  8.012500000000033484e-01  -8.588750000000019424e-01  2.399999999999971600e-02  1.610000000000000042e-01  -1.956249999999996048e-01  9.118493080139160156e+00
