tif_tot   t1   iter_no
4.942544021761335893e-01  2.208382892608642578e+01  3.890000000000000000e+02
9.819684198376892326e-01  2.289510297775268555e+01  3.900000000000000000e+02
9.820144243208405177e-01  2.294046497344970703e+01  3.910000000000000000e+02
9.820592697750982758e-01  2.297189998626708984e+01  3.920000000000000000e+02
9.760898216676554551e-01  2.301283788681030273e+01  3.930000000000000000e+02
9.628513151706417084e-01  2.305015993118286133e+01  3.940000000000000000e+02
9.445569205760898646e-01  2.308975100517272949e+01  3.950000000000000000e+02
9.265799784939094952e-01  2.313175392150878906e+01  3.960000000000000000e+02
9.094638603466715931e-01  2.317765402793884277e+01  3.970000000000000000e+02
8.952533460748606231e-01  2.321081709861755371e+01  3.980000000000000000e+02
8.806674523563713386e-01  2.324831199645996094e+01  3.990000000000000000e+02
8.654678817120583512e-01  2.328756904602050781e+01  4.000000000000000000e+02
8.514157762405165641e-01  2.332357788085937500e+01  4.010000000000000000e+02
8.377603897279388701e-01  2.335734105110168457e+01  4.020000000000000000e+02
8.227935192289672628e-01  2.339211106300354004e+01  4.030000000000000000e+02
8.085158472216860126e-01  2.342867207527160645e+01  4.040000000000000000e+02
7.945128704218450411e-01  2.345988893508911133e+01  4.050000000000000000e+02
7.808715974253658265e-01  2.349301290512084961e+01  4.060000000000000000e+02
7.653267815505939708e-01  2.353180193901062012e+01  4.070000000000000000e+02
7.481974695153563726e-01  2.356761503219604492e+01  4.080000000000000000e+02
7.320983517075787539e-01  2.360157608985900879e+01  4.090000000000000000e+02
7.166777869644826993e-01  2.363770008087158203e+01  4.100000000000000000e+02
6.999150620685054003e-01  2.367512798309326172e+01  4.110000000000000000e+02
6.827398582926629267e-01  2.371057605743408203e+01  4.120000000000000000e+02
6.666467507888532706e-01  2.374719905853271484e+01  4.130000000000000000e+02
6.511047437443580055e-01  2.379012989997863770e+01  4.140000000000000000e+02
6.347985948143040069e-01  2.382976794242858887e+01  4.150000000000000000e+02
6.158873636888253511e-01  2.387159991264343262e+01  4.160000000000000000e+02
5.976352436362508680e-01  2.391048502922058105e+01  4.170000000000000000e+02
5.798270990520744128e-01  2.395190405845642090e+01  4.180000000000000000e+02
5.643370396459925775e-01  2.398928403854370117e+01  4.190000000000000000e+02
5.471277207208169457e-01  2.403078889846801758e+01  4.200000000000000000e+02
5.321664514055588491e-01  2.406938409805297852e+01  4.210000000000000000e+02
5.161635077067827648e-01  2.411548995971679688e+01  4.220000000000000000e+02
4.989272053653199257e-01  2.415420603752136230e+01  4.230000000000000000e+02
